UniprotID	Q00722-2
Accession	Q00722;A8K6J2;B9EGH5
EntryName	PLCB2_HUMAN
ProteinName	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2 (EC 3.1.4.11) (Phosphoinositide phospholipase C-beta-2) (Phospholipase C-beta-2) (PLC-beta-2)
GeneName	PLCB2
Length	1181
Function	The production of the second messenger molecules diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3) is mediated by activated phosphatidylinositol-specific phospholipase C enzymes (PubMed:1644792, PubMed:9188725). In neutrophils, participates in a phospholipase C-activating N-formyl peptide-activated GPCR (G protein-coupled receptor) signaling pathway by promoting RASGRP4 activation by DAG, to promote neutrophil functional responses (By similarity).
Subcellular Location	
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.864886
pNuLoCRegion	956...964
