UniprotID	A0A2R8Y6Q0
Accession	A0A2R8Y6Q0
EntryName	A0A2R8Y6Q0_HUMAN
ProteinName	ATP binding cassette subfamily C member 8
GeneName	ABCC8
Length	1498
Function	
Subcellular Location	Membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.019892104
pNuLoCRegion	9...25
