UniprotID	Q92834-2
Accession	Q92834;B1ARN3;E9PE28;O00702;O00737;Q3KN84;Q8N5T6;Q93039;Q9HD29;Q9UMR1
EntryName	RPGR_HUMAN
ProteinName	X-linked retinitis pigmentosa GTPase regulator
GeneName	RPGR RP3 XLRP3
Length	815
Function	Acts as a guanine-nucleotide releasing factor (GEF) for RAB8A and RAB37 by promoting the conversion of inactive RAB-GDP to the active form RAB-GTP (PubMed:20631154). GEF activity towards RAB8A may facilitate ciliary trafficking by modulating ciliary intracellular localization of RAB8A (PubMed:20631154). GEF activity towards RAB37 maintains autophagic homeostasis and retinal function (By similarity). Involved in photoreceptor integrity (By similarity). May control cilia formation by regulating actin stress filaments and cell contractility. May be involved in microtubule organization and regulation of transport in primary cilia (PubMed:21933838). May play a critical role in spermatogenesis and in intraflagellar transport processes (By similarity).
Subcellular Location	Cytoplasm; Cytoskeleton; Flagellum axoneme; Golgi apparatus; Cell projection; Cilium; Cytoplasm; Cytoskeleton; Microtubule organizing center; Centrosome; Cytoplasm; Cytoskeleton; Cilium basal body; Cytoplasm; Cytoskeleton; Cilium axoneme
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.71772504
pNuLoCRegion	214...226;360...387
pNuLoCScore	0.2915297944444444,0.28607790299999997,0.2846214345454545,0.2839485708333333,0.2832127146153846,0.2824866264285714,0.2824083446666667,0.28275007,0.2836360282352941,0.27359763882352944,0.2706892423529412,0.271249004117647,0.26808832999999993,0.2643789135294118,0.2627573694117647,0.2643433505882353,0.2709786294117647,0.2772967217647058,0.2812285605882353,0.28333464352941173,0.2845301335294118,0.2859437123529412,0.2856261547058824,0.28413423529411763,0.27789775588235294,0.27267708823529413,0.27489687588235295,0.2789483488235294,0.2834408152941177,0.28917321411764707,0.29443130352941177,0.3002816358823529,0.3051502535294117,0.3081522094117647,0.3118732641176471,0.31620677235294126,0.3183637117647059,0.32300824117647065,0.32870769117647064,0.3356429470588235,0.3432299076470588,0.3549595264705882,0.3648771494117647,0.3682842294117647,0.3702598117647058,0.37095844352941176,0.37046816,0.36935871176470586,0.36759680529411765,0.36489834176470587,0.3635706711764706,0.3611476405882353,0.35808444176470594,0.3577994705882353,0.3550313605882353,0.35007326470588235,0.33780393000000003,0.33060591058823535,0.3234955270588236,0.3164446211764706,0.308976495882353,0.3004674594117647,0.2921067805882353,0.28350339999999996,0.27615824352941176,0.2689216611764706,0.26194356294117643,0.2548342264705882,0.24779426,0.24025556352941174,0.23198176235294116,0.22368553411764705,0.21570746882352945,0.21563946705882356,0.21067940764705886,0.2058154317647059,0.20095057000000005,0.19693397941176471,0.19400645647058823,0.19116641529411765,0.18914280823529409,0.18671010294117646,0.18426488294117646,0.1821704688235294,0.18020537470588238,0.17841717470588236,0.17653535882352944,0.17483885882352942,0.17603588823529415,0.17861479058823526,0.18127650647058824,0.18332054529411762,0.18521157411764705,0.18732113470588233,0.18882412470588233,0.19020590999999998,0.19115931999999997,0.1919825717647059,0.19298595999999998,0.19428320352941175,0.19528033352941176,0.19623105705882354,0.19738423058823532,0.19851342882352943,0.19946550764705884,0.19819076588235296,0.1962080323529412,0.19429973941176473,0.19290912647058825,0.19178241294117648,0.19055342764705882,0.18984319176470588,0.18897461529411763,0.18881565529411762,0.18892960176470588,0.18900982705882352,0.1891414994117647,0.1898352323529412,0.1905726094117647,0.19123505941176472,0.19234426705882354,0.19292601882352944,0.19361676764705885,0.19431628588235295,0.1940864041176471,0.1937655617647059,0.19308421529411765,0.1921389129411765,0.19098530000000002,0.18995296058823533,0.18913407705882354,0.18841805529411765,0.1874772617647059,0.18616854117647055,0.184536794117647,0.18316514294117645,0.18181731941176468,0.1802365488235294,0.17918004705882354,0.17770526529411765,0.17642445117647057,0.17602008000000002,0.17571826352941178,0.17581243529411766,0.17620808823529413,0.1766887211764706,0.17704119,0.17712337588235294,0.1771512823529412,0.17762256588235292,0.17841369999999998,0.1794043711764706,0.17867282000000004,0.1781223411764706,0.17636077411764708,0.17524511529411768,0.17483589176470593,0.17534830647058827,0.17730663647058825,0.1804640405882353,0.1847833523529412,0.18984792588235294,0.19565599352941176,0.20120744999999995,0.20733574294117643,0.2133978594117647,0.2189174247058823,0.22423747176470585,0.23018344705882351,0.23802475882352936,0.24600067882352938,0.2551508994117646,0.2628539147058823,0.26917221705882355,0.2740603782352941,0.27842314882352937,0.282450174117647,0.2855302876470589,0.2877973064705883,0.2888627570588236,0.2896511129411765,0.28969046000000004,0.2902056123529412,0.2913151688235294,0.2972504776470588,0.2965211394117647,0.2909809111764706,0.2851792382352941,0.27893538470588236,0.2733027876470588,0.2676037823529412,0.2621134647058823,0.25641768941176474,0.25023589000000007,0.24426365941176473,0.23854846176470587,0.2336543617647059,0.22932525411764704,0.22489065588235294,0.22114362411764704,0.2177487117647059,0.2103819894117647,0.20938225294117646,0.21217105764705885,0.2153305423529412,0.21899444411764704,0.22331259529411768,0.22892426235294117,0.23551257294117647,0.2415528505882353,0.24734202647058823,0.25287252352941175,0.2576539617647059,0.26166843647058824,0.2665844176470588,0.2718813923529412,0.280211394117647,0.28932362647058824,0.29818700705882345,0.30628936117647054,0.31412278352941175,0.32091039529411763,0.3280615435294118,0.33509278470588244,0.3417510670588235,0.3476988764705882,0.35348877529411765,0.3592712147058823,0.3646767194117646,0.3706771470588235,0.37727037529411755,0.3831749558823529,0.3887900594117647,0.3903493970588235,0.3907031358823529,0.3902978347058823,0.3901496011764706,0.3906096017647059,0.39185716647058827,0.3926515505882353,0.3928991147058823,0.3927896035294117,0.3922112982352941,0.3912692747058823,0.3900738764705882,0.3892146423529412,0.3884280529411765,0.3874688670588235,0.38741324529411764,0.3853143382352941,0.383097214117647,0.38227526588235294,0.38258160764705884,0.38340388705882356,0.38452349647058826,0.38439669470588234,0.384375104117647,0.3844775205882353,0.3847817847058823,0.3840866923529412,0.3839713876470588,0.38374188941176474,0.3824804623529412,0.38033571529411764,0.37864832,0.37594584,0.3756255070588235,0.37535545764705885,0.37364220823529415,0.37125581529411766,0.36874860176470586,0.36625411117647066,0.3644049435294118,0.3629568182352941,0.3616921882352941,0.36076656470588236,0.36141978999999996,0.36202759764705883,0.36247139470588235,0.36365144411764705,0.36242015,0.36498359705882355,0.3684797917647059,0.37088993411764704,0.37332269235294113,0.3762482723529411,0.37936194705882353,0.3823951929411764,0.384668465882353,0.3872216176470588,0.38847301588235306,0.3895560764705883,0.3906824205882354,0.3909788600000001,0.3906820188235295,0.3911042611764706,0.3918311205882353,0.39592117941176475,0.39593477588235293,0.3949045411764706,0.394702284117647,0.3939874576470588,0.39237923176470585,0.3908297864705882,0.38902000999999997,0.3880744729411764,0.38717466705882353,0.3865792994117647,0.3854526876470588,0.38396188764705885,0.3827852452941177,0.38190296117647066,0.38579060823529415,0.38879415941176476,0.39085865352941185,0.39269483941176475,0.3943867435294118,0.39488595941176474,0.39425452352941176,0.3943114105882353,0.3939979664705882,0.3941102323529411,0.3941360447058823,0.39459288176470586,0.39564515705882347,0.39725011705882346,0.39888946764705885,0.40083934764705875,0.40293968352941173,0.3998248670588235,0.39660052588235295,0.39419858823529413,0.3919365352941176,0.3895371452941177,0.3879100588235294,0.38801741764705877,0.38786334470588235,0.3876062111764706,0.38680411000000003,0.38611793058823524,0.38504121999999996,0.38327273176470583,0.38161553294117634,0.37999227882352926,0.37164113882352934,0.3655981294117646,0.35935667294117635,0.3526502964705882,0.3446387952941177,0.3361844064705883,0.3275971676470589,0.3193707405882354,0.31098436352941183,0.30317252823529417,0.29587353588235293,0.2913019082352941,0.2901306223529411,0.2908169752941176,0.29564330470588235,0.3031586870588235,0.3109276217647059,0.3269329947058824,0.3414017994117648,0.3553132605882353,0.37089921235294127,0.389980215882353,0.4089664517647059,0.4298666335294118,0.45079375882352946,0.4728195123529411,0.494879854117647,0.5157148152941176,0.5345299170588236,0.5507854994117648,0.5652564905882353,0.574515125882353,0.5828329847058823,0.5929041305882352,0.6025407305882353,0.6108184247058822,0.6201080894117645,0.6292072423529412,0.6356590388235294,0.642992462352941,0.6486972758823528,0.6551613582352941,0.66100459,0.6662943682352941,0.6726134917647059,0.6788293647058823,0.6841116841176469,0.6896943429411764,0.6970304758823529,0.7026307147058823,0.7065437600000001,0.7094437305882354,0.7129051364705883,0.7162080894117647,0.7193677188235296,0.7229359017647059,0.7261918723529411,0.7294388494117648,0.7321001647058825,0.7341585805882354,0.7359614452941178,0.737743021764706,0.739414315882353,0.7412942747058824,0.7455916217647061,0.7500990182352941,0.7544537829411766,0.758896744117647,0.7635407735294117,0.7680021911764706,0.7724903029411765,0.7767045205882352,0.7808877235294117,0.7849209647058824,0.7890942017647058,0.793167598235294,0.7972446058823529,0.8015419794117647,0.8055413441176471,0.8093770029411764,0.8129850000000001,0.8138608923529412,0.8143414688235294,0.8147983947058824,0.814779727647059,0.8144369335294118,0.8140538747058824,0.8133931688235295,0.8123918188235296,0.8110470558823532,0.809816265882353,0.808528075882353,0.8071916347058824,0.8057395935294118,0.8039124847058824,0.8021120994117646,0.7964653994117646,0.7885068023529411,0.7814035923529412,0.7751179100000002,0.769009827647059,0.7631776541176473,0.7572476070588238,0.7516255482352943,0.7464573688235295,0.7419175188235295,0.7377585464705883,0.7335374052941177,0.7294090423529411,0.7254829541176471,0.721750848235294,0.7183198541176471,0.7149791217647059,0.7151973629411765,0.7177690688235294,0.7195596394117647,0.7205835494117646,0.7215988905882352,0.7225943170588234,0.7238207817647058,0.7246948247058823,0.7253255435294117,0.7257973847058824,0.7263385758823528,0.7270060564705882,0.7276926035294117,0.7283076241176469,0.7287923064705881,0.7307165652941174,0.7321454241176469,0.7339769005882352,0.7352868023529411,0.7366623964705883,0.7381432276470588,0.7396256923529411,0.7410666394117649,0.7423650335294117,0.7436844458823529,0.7451116964705883,0.7466177817647058,0.7479919023529411,0.7492837911764707,0.7505351364705883,0.75174801,0.7530182747058823,0.7527715099999999,0.7529348805882353,0.7528305452941175,0.7532030111764704,0.753392252352941,0.75347686,0.75350536,0.7534172188235294,0.7532318658823529,0.7530936811764706,0.7528030970588235,0.7525062029411765,0.7523041064705883,0.7521362352941177,0.7519816347058823,0.7507907405882354,0.7507415664705881,0.7506347935294118,0.7502523405882353,0.7493861523529413,0.748518625882353,0.7478105511764707,0.7472181082352942,0.7467736317647059,0.7462862552941179,0.7460800811764706,0.7458507958823529,0.7457054664705882,0.7456513664705884,0.7456335023529412,0.745626868235294,0.7454947411764706,0.7463291411764706,0.7461217976470589,0.7458568823529413,0.7459258158823531,0.7466303747058826,0.7473753570588237,0.7480262117647061,0.7485457547058827,0.7489031547058825,0.7493578935294118,0.749733665882353,0.750235992352941,0.7507793394117647,0.7512473952941175,0.7517110176470586,0.7536850258823528,0.7562503229411764,0.7576994288235293,0.7592259405882352,0.7608949170588234,0.7625934741176469,0.7643035594117646,0.7659584970588235,0.7676355817647058,0.7691254564705882,0.7706608447058825,0.7722049411764708,0.7735470488235295,0.7747746982352941,0.7757582511764706,0.7765252664705883,0.7772436670588236,0.7764044647058824,0.775026555882353,0.7748488852941178,0.7745063147058824,0.7740717405882354,0.7735457852941174,0.7728824999999999,0.7720556711764706,0.7710096417647057,0.7701895164705882,0.7693834576470587,0.7685747635294117,0.7679187611764704,0.7673285999999999,0.7668561823529412,0.7673487764705882,0.7673686141176469,0.767219024117647,0.767128232352941,0.7671636382352941,0.7672663735294117,0.76732298,0.767280082352941,0.7673079682352941,0.7673976035294118,0.7676724476470589,0.7679212905882353,0.7681463435294118,0.7682631200000001,0.7683935341176471,0.768559851764706,0.768805241764706,0.7682524323529413,0.7681841205882354,0.7683311423529412,0.7683552123529412,0.7681928147058823,0.767974194117647,0.7677991147058824,0.7677290441176471,0.7676556323529412,0.7676692470588236,0.767661347647059,0.7676406152941176,0.7675774564705881,0.7676145682352941,0.7676072623529413,0.7670485152941178,0.7667498047058823,0.766348057647059,0.7659433370588236,0.7654520900000001,0.7648313470588236,0.7641006117647058,0.7632152235294116,0.7622490705882352,0.7613038152941175,0.760402288235294,0.7594254470588234,0.7585428358823529,0.7575799270588235,0.7566298888235296,0.7557809929411765,0.7549384458823529,0.7545589635294118,0.7539218917647059,0.7534168270588235,0.7529394147058823,0.7525086323529412,0.7522922088235294,0.7522784258823529,0.7523620717647058,0.7525106541176472,0.7527083447058824,0.7528998976470589,0.7531808152941175,0.7533956094117646,0.7536811682352942,0.7539784794117645,0.7528773164705882,0.7522428752941177,0.7522361729411765,0.7525125064705883,0.7526643299999999,0.7524841417647058,0.7519053123529412,0.7514502358823529,0.7511374029411764,0.7509325364705882,0.7508464617647058,0.7508439476470589,0.7509248535294117,0.7509770652941178,0.7510324847058824,0.75107862,0.751163905882353,0.7525931352941176,0.7535924376470587,0.7540847547058823,0.7543241135294116,0.754584978235294,0.7550586388235294,0.7558696152941176,0.7565505976470588,0.7570275605882353,0.7574092076470589,0.75770559,0.7579338135294118,0.7580522347058825,0.7582000388235295,0.758317041764706,0.7589571005882354,0.7593928123529413,0.7598673652941177,0.7597983805882353,0.7596695482352941,0.7595006288235294,0.7592370876470589,0.7590238047058824,0.7589869223529413,0.759014745882353,0.7590658588235295,0.7591585194117648,0.759193494117647,0.7591435235294118,0.7590624752941176,0.7590159729411766,0.759043264117647,0.7586378035294117,0.7584386182352941,0.7581462064705883,0.7583998923529413,0.758670798235294,0.758878008235294,0.7592569635294119,0.759586615882353,0.7597336100000001,0.7598394100000001,0.759878728235294,0.7598700576470588,0.7598436223529412,0.7598231341176471,0.7598181317647059,0.7592363064705883,0.7581804123529413,0.7570102670588236,0.7556157288235295,0.7538660494117647,0.752447195882353,0.7508090605882352,0.7493610958823529,0.7480075994117646,0.7467986276470588,0.7457076805882352,0.7445230776470587,0.7434077517647059,0.7422196699999999,0.7409726052941176,0.7397241841176471,0.7385452523529411,0.7379755547058823,0.7378305605882352,0.7377759811764705,0.7379511105882353,0.7385292158823529,0.7387955070588235,0.7392610894117646,0.7396260658823528,0.7398450247058821,0.7399149547058822,0.7399432547058823,0.7400655247058822,0.7401948876470587,0.7404522535294117,0.7408258452941174,0.7410785017647058,0.7415234535294118,0.7420984452941176,0.7422943923529413,0.7425794988235295,0.742941045882353,0.7430981111764706,0.7430450111764706,0.7429659347058822,0.7427309558823529,0.7424155400000001,0.7420387023529411,0.7415710964705883,0.7410432705882353,0.7404583058823532,0.7398399705882355,0.7392192435294118,0.7387605935294118,0.7380599911764706,0.7371905558823529,0.7366402823529411,0.7359526058823529,0.735163994117647,0.7345075617647058,0.7339805341176471,0.7334776164705882,0.7330819223529412,0.7327647064705882,0.7324427217647058,0.7321915158823529,0.732021204117647,0.7319453805882352,0.7320659223529412,0.7322379870588234,0.7325383194117646,0.7326878370588235,0.7326107505882353,0.7327081711764706,0.7326985911764704,0.7326328029411764,0.7327234382352941,0.7329208247058823,0.7330855047058823,0.7330690164705881,0.7328210835294117,0.7326277470588235,0.732490105882353,0.7323922200000001,0.73231522,0.7320116711764707,0.7317168770588235,0.731306424117647,0.7310762476470588,0.7310633135294118,0.7309356282352942,0.7309264164705884,0.7309599729411765,0.7309062611764706,0.7308099994117647,0.7307710488235295,0.7309487311764706,0.7313989694117647,0.7319293635294117,0.7323790600000001,0.7330100341176469,0.7345562894117645,0.7357797870588234,0.7367426047058823,0.7375784105882353,0.7383913605882353,0.7390461341176471,0.7395230841176471,0.7399392605882352,0.7401840394117647,0.7404129923529412,0.7404349188235294,0.7402624423529411,0.7397732247058824,0.7387643005882353,0.7389909293750001,0.7392723086666667,0.7392758950000001,0.7379887300000001,0.7370070824999999,0.7361604172727272,0.735323149,0.7342426711111112
