UniprotID	Q99700-5
Accession	Q99700;A6NLD4;Q24JQ7;Q6ZQZ7;Q99493
EntryName	ATX2_HUMAN
ProteinName	Ataxin-2 (Spinocerebellar ataxia type 2 protein) (Trinucleotide repeat-containing gene 13 protein)
GeneName	ATXN2 ATX2 SCA2 TNRC13
Length	1006
Function	Involved in EGFR trafficking, acting as negative regulator of endocytic EGFR internalization at the plasma membrane.
Subcellular Location	Cytoplasm
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.9541679
pNuLoCRegion	19...24;50...59
