UniprotID	Q92543-2
Accession	Q92543;E9PKB9;Q8IV55
EntryName	SNX19_HUMAN
ProteinName	Sorting nexin-19
GeneName	SNX19 KIAA0254
Length	803
Function	Plays a role in intracellular vesicle trafficking and exocytosis (PubMed:24843546). May play a role in maintaining insulin-containing dense core vesicles in pancreatic beta-cells and in preventing their degradation. May play a role in insulin secretion (PubMed:24843546). Interacts with membranes containing phosphatidylinositol 3-phosphate (PtdIns(3P)) (By similarity).
Subcellular Location	Early endosome membrane; Cytoplasmic vesicle membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.016159102
pNuLoCRegion	
