UniprotID	Q14524-3
Accession	Q14524;A5H1P8;A6N922;A6N923;B2RTU0;E7ET19;E9PEF3;E9PEK2;E9PFW7;Q59H93;Q75RX9;Q75RY0;Q86UR3;Q8IZC9;Q96J69
EntryName	SCN5A_HUMAN
ProteinName	Sodium channel protein type 5 subunit alpha (Sodium channel protein cardiac muscle subunit alpha) (Sodium channel protein type V subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.5) (hH1)
GeneName	SCN5A
Length	1983
Function	Pore-forming subunit of Nav1.5, a voltage-gated sodium (Nav) channel that directly mediates the depolarizing phase of action potentials in excitable membranes. Navs, also called VGSCs (voltage-gated sodium channels) or VDSCs (voltage-dependent sodium channels), operate by switching between closed and open conformations depending on the voltage difference across the membrane. In the open conformation they allow Na(+) ions to selectively pass through the pore, along their electrochemical gradient. The influx of Na(+) ions provokes membrane depolarization, initiating the propagation of electrical signals throughout cells and tissues (PubMed:1309946, PubMed:21447824, PubMed:23085483, PubMed:23420830, PubMed:25370050, PubMed:26279430, PubMed:26392562, PubMed:26776555). Nav1.5 is the predominant sodium channel expressed in myocardial cells and it is responsible for the initial upstroke of the action potential in cardiac myocytes, thereby initiating the heartbeat (PubMed:11234013, PubMed:11804990, PubMed:12569159, PubMed:1309946). Required for normal electrical conduction including formation of the infranodal ventricular conduction system and normal action potential configuration, as a result of its interaction with XIRP2 (By similarity).
Subcellular Location	Cell membrane; Cytoplasm; Perinuclear region; Cell membrane; Sarcolemma; T-tubule; Cell junction
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.028470937
pNuLoCRegion	
