UniprotID	Q13507-3
Accession	Q13507;A7VJS1;E9PCJ9;O00593;Q15660;Q52M35;Q5G1L5
EntryName	TRPC3_HUMAN
ProteinName	Short transient receptor potential channel 3 (TrpC3) (Transient receptor protein 3) (TRP-3) (hTrp-3) (hTrp3)
GeneName	TRPC3 TRP3
Length	848
Function	Forms a receptor-activated non-selective calcium permeant cation channel (PubMed:29726814, PubMed:30139744, PubMed:35051376, PubMed:9417057, PubMed:9930701, PubMed:10611319).
Subcellular Location	Cell membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.039146382
pNuLoCRegion	131...155;328...337
