UniprotID	Q13239-5
Accession	Q13239;B7Z4J2;B7Z4L6;Q6FI01;Q9UMQ8
EntryName	SLAP1_HUMAN
ProteinName	Src-like-adapter (Src-like-adapter protein 1) (SLAP-1) (hSLAP)
GeneName	SLA SLAP SLAP1
Length	316
Function	Adapter protein, which negatively regulates T-cell receptor (TCR) signaling. Inhibits T-cell antigen-receptor induced activation of nuclear factor of activated T-cells. Involved in the negative regulation of positive selection and mitosis of T-cells. May act by linking signaling proteins such as ZAP70 with CBL, leading to a CBL dependent degradation of signaling proteins.
Subcellular Location	Cytoplasm; Endosome
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.28804561
pNuLoCRegion	29...43
pNuLoCScore	0.19720048555555558,0.19940433800000004,0.20342230000000006,0.2074855291666667,0.21158741923076926,0.21524800714285716,0.21837592000000003,0.2211132,0.22281613823529411,0.21088053588235292,0.2068851270588235,0.2076569705882353,0.21615286911764706,0.22487805617647058,0.23104514,0.23516188470588234,0.2379052817647059,0.2392920423529412,0.23951239647058825,0.2377576776470588,0.23454939235294117,0.22975172470588234,0.2251527664705882,0.2217903347058823,0.22889735823529408,0.23593008764705883,0.24546514529411761,0.2563303158823529,0.2657201076470588,0.27351316058823527,0.28163577705882353,0.2919018476470588,0.30380233823529407,0.31471775647058814,0.3252092670588235,0.3364614229411764,0.34761585529411765,0.35942518764705883,0.37308188,0.3865885929411764,0.39919693058823524,0.4015834805882353,0.40510280352941175,0.4065902176470588,0.40779704529411775,0.4100667452941177,0.4139445147058824,0.4183795699999999,0.42150425764705873,0.4236738552941176,0.42711816764705873,0.4299362405882354,0.43245017529411767,0.43559255882352943,0.43936539588235296,0.4426078694117648,0.45146429235294117,0.4577425411764706,0.46168119705882354,0.4638623817647059,0.46589646058823525,0.4673864523529411,0.46951108999999996,0.47226945176470586,0.4742432329411765,0.4763448735294118,0.4789822405882353,0.4819393582352941,0.4851851523529412,0.4881020582352941,0.4912830105882352,0.49441178823529414,0.49805217235294114,0.4955391035294118,0.49488291941176477,0.49651168999999995,0.4994273176470589,0.5024541958823531,0.5058904452941176,0.5083720935294118,0.5094683582352942,0.51163592,0.5136591011764706,0.5146337582352941,0.5152257970588235,0.5155726029411765,0.516170845882353,0.5163117094117647,0.5069683329411765,0.4970959858823529,0.4736444164705883,0.4503313202352941,0.4273199502352941,0.40464084729411764,0.3824526614117647,0.3600207608235295,0.33894972905882353,0.3186183602352941,0.29708386611764703,0.27636041200000006,0.25652246964705877,0.2368562390588235,0.21623915317647058,0.19584493847058823,0.175972692,0.16525662376470585,0.15431489494117645,0.1568984714117647,0.15933426941176468,0.1607289758823529,0.1627406905882353,0.16413364764705882,0.1651977417647059,0.16554381588235295,0.1651255023529412,0.16515807000000005,0.16417009470588237,0.16211416764705883,0.16031368058823528,0.15854612588235295,0.15461801705882355,0.15099419441176473,0.1482872085294118,0.14641414147058826,0.14483361323529412,0.14386088500000002,0.14385185441176473,0.14336669029411764,0.14299208676470587,0.1427302438235294,0.14249285852941174,0.1431869461764706,0.14509785029411765,0.1470618255882353,0.1494266767647059,0.1509227761764706,0.15290021735294115,0.1568465238235294,0.16024440176470586,0.16272299235294116,0.1639825776470588,0.16524284235294115,0.16641586,0.16733230411764705,0.16798088294117644,0.16866420941176472,0.16952910058823525,0.1698469276470588,0.16966891470588236,0.16888531000000004,0.1681970429411765,0.1673504017647059,0.16747692823529414,0.1666834441176471,0.16620467529411767,0.16561740411764708,0.16515707647058825,0.1652567505882353,0.16552584352941177,0.16594086411764705,0.16630081235294117,0.16663054470588237,0.1673841017647059,0.16779123294117645,0.16849234647058822,0.16921994588235292,0.1697491111764706,0.17034044352941177,0.17100094705882354,0.1710242294117647,0.17222341,0.17304478823529412,0.17367033647058822,0.17403469470588231,0.1740778217647059,0.17408272941176473,0.17392708647058822,0.17375585294117646,0.17355334,0.17273022,0.17224244352941173,0.17153702941176469,0.1710428964705882,0.1705179747058823,0.1689092452941176,0.16927564470588233,0.17118491411764702,0.1733511464705882,0.17571813705882347,0.17841960882352942,0.1818035494117647,0.18476984235294117,0.18809156999999999,0.1918243788235294,0.19568259647058825,0.19945559411764704,0.20361752,0.20793769882352942,0.21239701588235296,0.21618712588235295,0.21818531647058825,0.22005983882352945,0.21953649411764709,0.21724103000000003,0.21469394647058823,0.21266149470588236,0.20964166294117645,0.2056751917647059,0.2025732511764706,0.1999286429411765,0.19687288647058823,0.19362980529411766,0.19039685647058824,0.18684134647058825,0.18341379470588234,0.17999494,0.1790974964705882,0.1800733364705882,0.18223895470588236,0.18512795882352942,0.18842586941176473,0.19174056941176473,0.19449896764705885,0.19818971529411766,0.20230977941176473,0.2059637911764706,0.20875617705882354,0.2115580923529412,0.2140495276470588,0.21656489764705877,0.21894916941176468,0.2211957558823529,0.22323104058823526,0.22325896882352936,0.22327736823529407,0.22316637117647056,0.22282262411764703,0.22227095882352937,0.22147627470588233,0.22063426058823526,0.21985293999999997,0.21930125470588235,0.2190244594117647,0.2189018982352941,0.2187303870588235,0.21886755058823526,0.21908142705882347,0.21947139117647052,0.22119010235294112,0.2218720288235294,0.22261212235294117,0.22315465294117648,0.22419827588235297,0.22568910000000003,0.22748265529411762,0.22919827352941177,0.23104658,0.23313036882352942,0.23437266705882354,0.2355021682352941,0.2360377505882353,0.23640345529411763,0.23698816,0.2376500011764706,0.2380015129411765,0.23682684352941172,0.2369176564705882,0.2366814505882353,0.2366576117647059,0.23629245941176472,0.2355189676470588,0.23445700941176476,0.2336699794117647,0.23278284941176472,0.23177622529411768,0.23147168529411766,0.23121526352941177,0.23152575058823532,0.23208108352941179,0.23264213941176473,0.23453791470588237,0.23420622882352946,0.23318070588235296,0.2316989794117647,0.23113516823529412,0.23022385529411762,0.22945203823529406,0.22876542705882352,0.22749388470588233,0.2252468988235294,0.2222328264705882,0.2192442729411765,0.21643036,0.21352481588235292,0.21298515647058824,0.2201476994117647,0.2238887976470588,0.22671369,0.22973618882352942,0.23204172235294115,0.2353279176470588,0.23839688470588236,0.2421236282352941,0.2465184317647059,0.2491459976470588,0.25273496647058824,0.2579498988235294,0.26433113294117644,0.269362801875,0.27478256666666667,0.281043035,0.2850717938461539,0.27870526833333337,0.27608025636363637,0.272011312,0.2713499822222223
pNuLoCDScore	0.025615652679738532,0.013680050326797338,0.009684641503267921,0.010456485032679708,0.018952383562091474,0.027677570620915,0.03384465444444443,0.03796139915032676,0.040704796209150323,0.039887704352941145,0.036090096470588195,0.030272148480392086,0.022961973122171908,0.014503717563025181,0.006776846470588183,0.000677134705882293,0.0060812199999999705,0.025049551764705913,0.03858001823529411,0.0486733452941176,0.04956723852941172,0.04863510441176469,0.05059063705882352,0.05673996294117645,0.06589705647058816,0.07542571411764695,0.08569687058823527,0.09870374529411763,0.11306646294117648,0.1296734629411765,0.14792911352941177,0.16479825823529412,0.17029957235294116,0.16565339294117645,0.15963765823529413,0.15025990176470594,0.14207693764705898,0.1365535847058824,0.13230873764705886,0.12647772235294114,0.11770191941176467,0.10895609882352947,0.10190890058823521,0.09347481764705895,0.08483432000000002,0.0761673711764706,0.06628351588235298,0.05601927647058835,0.05226736176470592,0.05615906058823533,-0.01111193699346405,-0.01728016581699346,-0.022947955228758143,-0.02590797522875815,-0.027482704052287588,-0.02738833581699346,-0.02519295581699349,-0.02343410816993463,-0.020699175228758165,-0.013576508117647074,-0.007924961604278052,-0.0028293607352941064,0.0015410094570136035,0.005172830126050437,0.007922193294117669,0.010251133970588272,0.01141857352941178,0.018019325294117677,0.025191587058823572,0.029878405882352965,0.03320676764705888,0.03616735999999998,0.03673861941176476,0.036050128823529426,0.03513822294117644,0.03401863647058831,0.031958718823529464,0.02966805000000003,0.028149110000000033,0.027098299411764726,0.02582854000000004,0.023419049411764675,0.021047079999999968,0.012848439999999905,0.004125114705882282,-0.00527419588235295,-0.014640386470588268,-0.02519924705882351,-0.03712787764705883,-0.046266790588235296,-0.055533342352941134,-0.06636329705882354,-0.07569849117647062,-0.08394325176470588,-0.09262270176470591,-0.10376785376470588,-0.11462358317647062,-0.12407084729411763,-0.13279090670588234,-0.13417851611764697,-0.12918938611764705,-0.12379754494117648,-0.11915586376470587,-0.11407806405882355,-0.10747804876470589,-0.1015948481764706,-0.09704813405882354,-0.0908699555294118,-0.08439402141176472,-0.07980592729411766,-0.0758557249411765,-0.06999635764705883,-0.06322281835294116,-0.057069514,-0.05059335458823529,-0.043434712823529426,-0.04297242364705882,-0.041836806823529415,-0.0393162285882353,-0.03664522947058821,-0.034144512117647075,-0.032171168588235294,-0.02948323682352942,-0.02687211064705884,-0.024935761529411737,-0.021487484176470575,-0.0170868406470588,-0.012650622411764734,-0.009202153470588267,-0.005447405941176486,-0.0004874991176470611,0.0034746773529411717,0.007041134058823534,0.009237947705882363,0.01058535617647062,0.011230137941176485,0.012250343529411789,0.013476201764705903,0.014817073529411792,0.0162742123529412,0.017249196176470583,0.0175664274117647,0.01763794770588234,0.017489390058823537,0.01749802064705884,0.017421898176470593,0.016262110999999996,0.013947975352941178,0.011611792411764688,0.010112387235294076,0.009422941764705844,0.008929600235294113,0.008354992588235272,0.007567231411764672,0.00655208964705882,0.005461612000000005,0.0044654939999999865,0.0037673736470588415,0.003264645705882377,0.0026664562941176584,0.0021949751176470744,0.0016974651176470817,0.0015536587647059091,0.0028898032352941416,0.004267232411764729,0.00500318829411768,0.004763629117647064,0.004135671235294125,0.0035525610000000096,0.0032069715882353245,0.0030728080588235396,0.0029807871764705868,0.0028634531764706317,0.0026920711764705785,0.0023330664705882437,0.0021217011764705918,0.0018031231764706057,0.0013612320000000178,0.0007285451764705853,-0.0005784963529411741,-0.002075729999999998,-0.002850584117647048,-0.002700644411764694,-0.0019481505882353173,-0.0011187797058823529,-0.00030776147058825254,0.00039011235294114655,0.0009772049999999949,0.0016570967058823077,0.0023761471764705833,0.0032455930588235066,0.004104801294117638,0.004842463058823507,0.005309084588235258,0.002587583999999976,0.0001566794117646847,-0.0018315430588235482,-0.0037759774117647332,-0.005987378588235309,-0.008659212411764677,-0.011573561294117643,-0.014345763999999983,-0.01691241194117646,-0.019328856705882344,-0.02159584758823528,-0.023896834294117653,-0.026253453117647055,-0.028567008411764697,-0.030595453588235302,-0.03212475482352942,-0.030086852176470585,-0.024930193705882356,-0.019926214529411762,-0.015266174117647066,-0.01114021352941176,-0.007269333529411809,-0.003210014117647056,0.0007162103529411434,0.004305495058823536,0.007580806294117642,0.010660861941176478,0.01341478017647059,0.01617969723529411,0.018718065470588213,0.021133408058823536,0.023179418294117668,0.02551529594117649,0.024381753882352947,0.023115472823529423,0.02192965682352943,0.02090483652941176,0.02003498711764709,0.01917793864705883,0.01835820629411769,0.017877739000000017,0.017753607235294122,0.01777487276470588,0.017975267470588238,0.018295630411764713,0.018658223941176486,0.019118999823529395,0.019655642235294077,0.019454239294117645,0.0187097678235294,0.01833840664705881,0.018171285999999995,0.018048295411764698,0.018076033647058787,0.018088861529411776,0.01790611294117643,0.017442879647058804,0.01647811341176468,0.01537413282352941,0.014110325764705861,0.012684608117647017,0.011361152235294117,0.009985738705882374,0.008598735764705892,0.00662201547058823,0.005881619000000005,0.004344814882352971,0.002636349588235304,0.0010287387058823816,-0.0005493030588235026,-0.002165501294117661,-0.0035288459999999466,-0.004705886294117653,-0.005324607705882348,-0.005611104764705888,-0.005659436529411754,-0.005473501823529389,-0.005220640647058822,-0.0048020618235294354,-0.004350631823529405,-0.0034619741764705947,-0.0025411765294117983,-0.001455610647058847,0.0003324246470588488,0.0019122217058823443,0.0033414681764706022,0.004667332882352937,0.005577314999999972,0.006002976588235301,0.0058923709999999935,0.0053798374705882335,0.004814442764705884,0.003970166882352952,0.0036252139411764583,0.00551017276470589,0.005747758058823521,0.01648183511764706,0.022216993941176516,0.02488497805882356,0.026580617470588208,0.0282488839411765,0.030187095705882377,0.03255897511764705,0.034272043941176444,0.036461801470588195,0.0394959590588235,0.04320618277205879,0.047280918039215636,0.05188606208403357,0.05655720503167419,0.05863927626470586,0.05941667558288771,0.0526428983529412,0.031875514941176464,0.0289376190588235,0.026286283764705876,0.023761037294117604,0.021093810823529374,0.018080914941176474,0.015978153764705905,0.013780277294117682,0.011099281764705926
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
