UniprotID	Q12860-2
Accession	Q12860;A8K0H9;A8K0Y3;Q12861;Q14030;Q7M4P0;Q8N466
EntryName	CNTN1_HUMAN
ProteinName	Contactin-1 (Glycoprotein gp135) (Neural cell surface protein F3)
GeneName	CNTN1
Length	1007
Function	Contactins mediate cell surface interactions during nervous system development. Involved in the formation of paranodal axo-glial junctions in myelinated peripheral nerves and in the signaling between axons and myelinating glial cells via its association with CNTNAP1. Participates in oligodendrocytes generation by acting as a ligand of NOTCH1. Its association with NOTCH1 promotes NOTCH1 activation through the released notch intracellular domain (NICD) and subsequent translocation to the nucleus. Interaction with TNR induces a repulsion of neurons and an inhibition of neurite outgrowth (By similarity).
Subcellular Location	Cell membrane; Cell membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.07285736
pNuLoCRegion	
