UniprotID	Q14574-2
Accession	Q14574;A6NN35;Q14200;Q9HAZ9
EntryName	DSC3_HUMAN
ProteinName	Desmocollin-3 (Cadherin family member 3) (Desmocollin-4) (HT-CP)
GeneName	DSC3 CDHF3 DSC4
Length	839
Function	Component of intercellular desmosome junctions. Involved in the interaction of plaque proteins and intermediate filaments mediating cell-cell adhesion. May contribute to epidermal cell positioning (stratification) by mediating differential adhesiveness between cells that express different isoforms.
Subcellular Location	Cell membrane; Cell junction; Desmosome
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.015409961
pNuLoCRegion	
