UniprotID	Q92974-3
Accession	Q92974;D3DVA6;O75142;Q15079;Q5VY92;Q8TDA3;Q8WUG4;Q9H023
EntryName	ARHG2_HUMAN
ProteinName	Rho guanine nucleotide exchange factor 2 (Guanine nucleotide exchange factor H1) (GEF-H1) (Microtubule-regulated Rho-GEF) (Proliferating cell nucleolar antigen p40)
GeneName	ARHGEF2 KIAA0651 LFP40
Length	958
Function	Activates Rho-GTPases by promoting the exchange of GDP for GTP. May be involved in epithelial barrier permeability, cell motility and polarization, dendritic spine morphology, antigen presentation, leukemic cell differentiation, cell cycle regulation, innate immune response, and cancer. Binds Rac-GTPases, but does not seem to promote nucleotide exchange activity toward Rac-GTPases, which was uniquely reported in PubMed:9857026. May stimulate instead the cortical activity of Rac. Inactive toward CDC42, TC10, or Ras-GTPases. Forms an intracellular sensing system along with NOD1 for the detection of microbial effectors during cell invasion by pathogens. Required for RHOA and RIP2 dependent NF-kappaB signaling pathways activation upon S.flexneri cell invasion. Involved not only in sensing peptidoglycan (PGN)-derived muropeptides through NOD1 that is independent of its GEF activity, but also in the activation of NF-kappaB by Shigella effector proteins (IpgB2 and OspB) which requires its GEF activity and the activation of RhoA. Involved in innate immune signaling transduction pathway promoting cytokine IL6/interleukin-6 and TNF-alpha secretion in macrophage upon stimulation by bacterial peptidoglycans; acts as a signaling intermediate between NOD2 receptor and RIPK2 kinase. Contributes to the tyrosine phosphorylation of RIPK2 through Src tyrosine kinase leading to NF-kappaB activation by NOD2. Overexpression activates Rho-, but not Rac-GTPases, and increases paracellular permeability (By similarity). Involved in neuronal progenitor cell division and differentiation (PubMed:28453519). Involved in the migration of precerebellar neurons (By similarity).
Subcellular Location	Cytoplasm; Cytoskeleton; Cytoplasm; Cell junction; Tight junction; Golgi apparatus; Cytoplasm; Cytoskeleton; Spindle; Cell projection; Ruffle membrane; Cytoplasmic vesicle
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.31995907
pNuLoCRegion	
