UniprotID	Q08050-3
Accession	Q08050;O43258;O43259;O43260;Q4ZGG7;Q9BRL2
EntryName	FOXM1_HUMAN
ProteinName	Forkhead box protein M1 (Forkhead-related protein FKHL16) (Hepatocyte nuclear factor 3 forkhead homolog 11) (HFH-11) (HNF-3/fork-head homolog 11) (M-phase phosphoprotein 2) (MPM-2 reactive phosphoprotein 2) (Transcription factor Trident) (Winged-helix factor from INS-1 cells)
GeneName	FOXM1 FKHL16 HFH11 MPP2 WIN
Length	801
Function	Transcription factor regulating the expression of cell cycle genes essential for DNA replication and mitosis (PubMed:19160488, PubMed:20360045). Plays a role in the control of cell proliferation (PubMed:19160488). Also plays a role in DNA break repair, participating in the DNA damage checkpoint response (PubMed:17101782). Promotes transcription of PHB2 (PubMed:33754036).
Subcellular Location	Nucleus
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.5781867
pNuLoCRegion	249...264;417...434
