UniprotID	Q13277-3
Accession	Q13277;B4DME0;O43750;O43751;Q15360
EntryName	STX3_HUMAN
ProteinName	Syntaxin-3
GeneName	STX3 STX3A
Length	277
Function	Potentially involved in docking of synaptic vesicles at presynaptic active zones. Apical receptor involved in membrane fusion of apical vesicles.
Subcellular Location	Apical cell membrane; Nucleus
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.7954754
pNuLoCRegion	7...35
pNuLoCScore	0.38120741888888887,0.379527139,0.3765022372727273,0.3775690616666667,0.3788239307692308,0.38065641214285717,0.3836317313333334,0.38859196687500003,0.39679510411764707,0.4067098305882353,0.4237371947058823,0.4372049594117648,0.4494774358823529,0.47106191823529414,0.49229356176470584,0.5096788270588235,0.5255878682352941,0.5431662505882353,0.5620407611764706,0.5821052600000001,0.599413175882353,0.6161333723529413,0.6317793211764706,0.6447142429411765,0.6653257764705882,0.6825883352941178,0.6938043500000001,0.7028769876470589,0.7102130082352941,0.7188258905882352,0.7282969882352941,0.7345993494117647,0.7424529382352941,0.7504232876470588,0.7596566964705884,0.7666836123529412,0.7736152888235294,0.7805821694117647,0.7880778400000001,0.7958267752941176,0.8048097735294116,0.8038380517647058,0.8025669770588234,0.8022127623529413,0.8025348858823529,0.8031874947058824,0.8035472258823528,0.8038996011764706,0.8037480194117647,0.8032243958823528,0.8024681052941176,0.801685881764706,0.8012242129411765,0.800587554117647,0.7999077176470588,0.7988012323529412,0.7975674794117646,0.7952256517647059,0.7939691135294118,0.7921248547058825,0.7908207047058822,0.7900845870588235,0.7898217611764704,0.7891061652941175,0.7884211605882352,0.7875589164705881,0.7871721382352942,0.7874028264705883,0.7877907588235294,0.7882411723529411,0.7889805135294118,0.7899729517647058,0.7912357570588235,0.7928333747058822,0.7958940729411763,0.7978514699999999,0.8001000094117647,0.8016192329411764,0.8025711152941175,0.8028727470588235,0.803428094117647,0.8038494535294118,0.8046210123529413,0.8050439870588235,0.8050907929411766,0.8050152635294118,0.804602754117647,0.803988965882353,0.8042548599999998,0.8034741694117646,0.8036617576470588,0.8032287847058823,0.802953335882353,0.8025740158823529,0.8026343894117647,0.8028903394117648,0.8034043305882353,0.8042384523529412,0.8051907523529412,0.8060386464705882,0.8069330429411764,0.8078275899999999,0.8086779929411764,0.8097318535294117,0.8108206417647058,0.8109835652941175,0.8120511358823529,0.8121213241176469,0.8125530476470587,0.8129210047058824,0.8135195929411765,0.8138193370588235,0.8139299105882353,0.8138199547058823,0.8134398682352941,0.813060858235294,0.8127345317647058,0.8122864311764705,0.81179359,0.8114186247058823,0.8119185364705883,0.8120676364705881,0.8111233752941175,0.810198224117647,0.8089266417647059,0.8072933494117646,0.8058260294117644,0.8046084747058823,0.8034246923529411,0.8023502070588235,0.8013507599999999,0.8004860276470589,0.7996112335294118,0.7987446694117649,0.7980773500000001,0.7974250911764705,0.7968548594117647,0.7952583005882352,0.7939662358823529,0.793795205882353,0.7936297011764705,0.7938950894117648,0.7946786641176471,0.7953105094117646,0.7956530547058824,0.7959886217647059,0.7961448894117648,0.7961550917647059,0.7959747982352942,0.7957239776470588,0.7953885541176471,0.7949373364705883,0.7939481682352941,0.7938178211764706,0.7936679858823529,0.7933550447058825,0.7928899123529414,0.7926414564705883,0.7925360682352942,0.7926349094117647,0.7927449429411766,0.7929739076470588,0.793224338235294,0.79356395,0.7940338652941177,0.7945965229411764,0.79518352,0.7957518870588236,0.796206834117647,0.79716882,0.797229094117647,0.7974113376470588,0.7977717729411764,0.7981448905882352,0.7984326905882352,0.7985726376470588,0.7985665729411765,0.798494517647059,0.7983580647058826,0.7980951435294119,0.7978237611764707,0.797495431764706,0.797114725882353,0.7967760023529412,0.7968193376470588,0.7963277964705882,0.7962690282352942,0.7962182247058823,0.7961435188235294,0.79616177,0.7960813817647058,0.7960820817647059,0.7959402376470587,0.7956987611764705,0.7954741258823529,0.7951317494117647,0.7949207670588235,0.7947325935294117,0.7945911370588236,0.7943676617647057,0.7940351282352941,0.7934947047058822,0.7935919694117646,0.7933269552941176,0.7931049058823528,0.7929858623529412,0.7928374252941175,0.7928015252941174,0.7927036576470586,0.7926760429411764,0.7926892741176471,0.7927058541176472,0.7928132247058823,0.7928482011764708,0.7928959158823532,0.7929529223529412,0.7944337894117648,0.7959575876470588,0.7974740817647058,0.7991149135294118,0.8006082564705882,0.8020706323529411,0.8035092029411762,0.8047611741176468,0.806175568235294,0.8074336005882352,0.8087218152941176,0.8099872641176471,0.8111047464705882,0.8122483558823529,0.8133914064705883,0.81442283,0.8154413476470589,0.8151538147058826,0.8149074705882354,0.8146287488235294,0.8141584052941176,0.8137712388235294,0.8133256623529411,0.8128779152941176,0.8126257829411764,0.8123223476470587,0.8120270217647058,0.811651838235294,0.8112758582352939,0.811038972352941,0.8107290335294116,0.8103516976470587,0.8105844717647059,0.8107982770588236,0.8109773629411765,0.8110067688235294,0.8109122494117649,0.8106728700000001,0.8104624935294118,0.8101941494117647,0.8097284023529412,0.8092562752941177,0.8087310929411764,0.8083140458823528,0.8079758458823529,0.8076161929411764,0.8073031047058823,0.8069109870588236,0.8065698841176472,0.8056062511764708,0.8045747647058823,0.8034065682352941,0.8023899535294118,0.801842606875,0.8014765173333332,0.8010721614285714,0.8007083199999999,0.80051893,0.8002803109090909,0.8001046520000001,0.7998008844444445
pNuLoCDScore	0.015587685228758197,0.025502411699346417,0.04252977581699341,0.05599754052287592,0.06827001699346402,0.08985449934640527,0.11108614287581697,0.12847140816993463,0.14438044934640526,0.1636391115882353,0.1855385239037433,0.20453619833333336,0.22058924511312217,0.23547696021008413,0.24814758984313723,0.2561222760661765,0.26853067235294115,0.2758785047058825,0.2700671552941178,0.26567202823529407,0.2607355723529412,0.24776397235294106,0.23600342647058825,0.22492052235294124,0.21686507,0.20725703705882348,0.1976159352941178,0.18457835235294118,0.17420211294117638,0.16444879705882343,0.15629851882352952,0.1511125323529411,0.13948399705882342,0.12124971647058802,0.10876262705882334,0.0993357747058824,0.09232187764705879,0.08436160411764715,0.07525023764705874,0.06930025176470589,0.061295081176470534,0.05280110823529405,-0.021444053954248338,-0.03428024777777777,-0.04375092624836599,-0.0480611644836601,-0.051783410954248335,-0.052040020366013046,-0.05441327624836599,-0.054715566248366,-0.053659219189542445,-0.04493876844117645,-0.038964658973262026,-0.033684040946078436,-0.03016112227149323,-0.030058837399159682,-0.032241302117647044,-0.0331523797389706,-0.03379876470588235,-0.019777615588235264,-0.006189493294117637,0.001497285176470603,0.008678487529411763,0.013381809882352963,0.02066677811764707,0.026399091058823584,0.030222798705882375,0.03398712188235295,0.038405500647058846,0.04221564747058823,0.04491323017647056,0.04794146370588237,0.05315998958823527,0.05846894135294119,0.06356663347058823,0.06674830147058824,0.06434971352941177,0.06032597447058821,0.05662048564705885,0.051006303882352944,0.04439385094117648,0.03758516094117645,0.030989264470588224,0.02424054211764709,0.017902161882352913,0.012021864235294139,0.007367120352941209,0.003717442117647074,0.0004733215294117632,-0.002834344352941165,0.0023834597647058586,0.004880340588235277,0.00813120705882353,0.013426196470588236,0.01822670411764704,0.02344468705882352,0.029684775294117616,0.0354529005882353,0.04112447470588235,0.04604680294117641,0.0510435088235294,0.05513853294117646,0.05891917764705881,0.062237540588235274,0.06530785470588232,0.06786517588235291,0.06198908705882353,0.049649334117647076,0.04097211941176468,0.03420678999999999,0.027620608823529347,0.021580434705882307,0.01577032352941171,0.010159243529411693,0.005205146470588173,0.00017645411764705132,-0.0038714876470588022,-0.0076001188235294,-0.010968602352941198,-0.014540378235294138,-0.017809241176470564,-0.021069053529411713,-0.022817847647058798,-0.01700965529411766,-0.012848231764705842,-0.010687695294117616,-0.008813124117646981,-0.006523765294117578,-0.005034500588235208,-0.0035471829411764244,-0.0028555747058823244,-0.0022330758823529417,-0.0016292805882353045,-0.0012201841176470718,-0.0009003676470588362,-0.00035118647058826613,6.98117647058294e-05,0.00036330352941166266,-0.0003821864705882694,-0.00210896176470593,-0.003737582941176515,-0.005264862941176535,-0.006346438823529477,-0.007775879411764747,-0.009254447058823584,-0.010655932352941155,-0.011396775294117617,-0.011450215294117605,-0.01159357470588232,-0.011473971176470588,-0.01131385941176466,-0.011348544117647047,-0.011166685294117573,-0.010778661764705821,-0.007501114117647034,-0.003094078235294062,0.0010342505882353359,0.005538635294117716,0.009878081176470627,0.014023058235294122,0.018024586470588244,0.021428174117646998,0.02461966764705878,0.027331542352941163,0.02965428529411765,0.03176031705882354,0.033182638235294104,0.03469916411764709,0.03600979176470587,0.03737754058823531,0.03560631588235297,0.031130511176470588,0.02661590823529411,0.02226411882352941,0.017885860588235325,0.013587855294117684,0.009777617058823573,0.006938988235294152,0.004578481764705933,0.0025223699999999682,0.000501853529411761,-0.0012454782352941118,-0.002451270588235299,-0.0035493623529411766,-0.004753055294117625,-0.006212022352941188,-0.008437769411764717,-0.007566697647058834,-0.007071571176470615,-0.006135393529411753,-0.005054245294117687,-0.00377916941176476,-0.0029815888235294463,-0.002963635882352933,-0.0031183211764705954,-0.003409959411764696,-0.0036837135294117695,-0.0038489711764705947,-0.004033350588235285,-0.004471393529411755,-0.004940519999999948,-0.005021277058823492,-0.004151222941176452,-0.0027574929411764704,-0.0010850452941176536,0.00032595705882348947,0.0010148823529411988,0.001420252941176453,0.0020356341176470394,0.003359549411764695,0.004869548235294091,0.006167657647058844,0.007581784117647039,0.008813044705882345,0.00980002764705884,0.010740245294117656,0.011829625882352868,0.013127576470588237,0.015090938235294088,0.016784345294117653,0.01860882823529411,0.019412224117647064,0.02094354764705883,0.02265919647058831,0.02415550411764711,0.0252616688235294,0.02597820764705891,0.026706802352941206,0.027322902941176536,0.027666408235294204,0.027983157647058887,0.028233060000000032,0.028517761176470535,0.028493752352941104,0.02764298941176474,0.025237575882352925,0.02234115117647062,0.020069372352941206,0.018233984705882333,0.01603066529411762,0.013906839999999976,0.011892871176470643,0.009773637058823503,0.0077059070588235135,0.005651002352941137,0.0037805829411763914,0.002143159999999922,0.0006981064705882112,-0.0007519358823528943,-0.002428201764705873,-0.003966962352941139,-0.004854480588235233,-0.00470255352941179,-0.004336220000000057,-0.004765027647058828,-0.004776973529411699,-0.004877557647058772,-0.005025934705882362,-0.005233358823529488,-0.005511751764705919,-0.006164935294117713,-0.005997717904411726,-0.005986421999999936,-0.006031248403361389,-0.006130582262443396,-0.006107959509803862,-0.0060894372727273716,-0.005834306470588302,-0.005327639542483664,-0.005241083071895414,-0.005000261307189557,-0.004898321307189646,-0.004514404836601371,-0.004229261307189591,-0.003757843071895417,-0.0031568789542483766,-0.00218764071895422
pNuLoCRank	High
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
