UniprotID	Q14980-3
Accession	Q14980;H0YH75;Q14981;Q9BTE9
EntryName	NUMA1_HUMAN
ProteinName	Nuclear mitotic apparatus protein 1 (Nuclear matrix protein-22) (NMP-22) (Nuclear mitotic apparatus protein) (NuMA protein) (SP-H antigen)
GeneName	NUMA1 NMP22 NUMA
Length	1776
Function	Microtubule (MT)-binding protein that plays a role in the formation and maintenance of the spindle poles and the alignement and the segregation of chromosomes during mitotic cell division (PubMed:17172455, PubMed:19255246, PubMed:24996901, PubMed:26195665, PubMed:27462074, PubMed:7769006). Functions to tether the minus ends of MTs at the spindle poles, which is critical for the establishment and maintenance of the spindle poles (PubMed:11956313, PubMed:12445386). Plays a role in the establishment of the mitotic spindle orientation during metaphase and elongation during anaphase in a dynein-dynactin-dependent manner (PubMed:23870127, PubMed:24109598, PubMed:24996901, PubMed:26765568). In metaphase, part of a ternary complex composed of GPSM2 and G(i) alpha proteins, that regulates the recruitment and anchorage of the dynein-dynactin complex in the mitotic cell cortex regions situated above the two spindle poles, and hence regulates the correct oritentation of the mitotic spindle (PubMed:22327364, PubMed:23027904, PubMed:23921553). During anaphase, mediates the recruitment and accumulation of the dynein-dynactin complex at the cell membrane of the polar cortical region through direct association with phosphatidylinositol 4,5-bisphosphate (PI(4,5)P2), and hence participates in the regulation of the spindle elongation and chromosome segregation (PubMed:22327364, PubMed:23921553, PubMed:24371089, PubMed:24996901). Also binds to other polyanionic phosphoinositides, such as phosphatidylinositol 3-phosphate (PIP), lysophosphatidic acid (LPA) and phosphatidylinositol triphosphate (PIP3), in vitro (PubMed:24371089, PubMed:24996901). Also required for proper orientation of the mitotic spindle during asymmetric cell divisions (PubMed:21816348). Plays a role in mitotic MT aster assembly (PubMed:11163243, PubMed:11229403, PubMed:12445386). Involved in anastral spindle assembly (PubMed:25657325). Positively regulates TNKS protein localization to spindle poles in mitosis (PubMed:16076287). Highly abundant component of the nuclear matrix where it may serve a non-mitotic structural role, occupies the majority of the nuclear volume (PubMed:10075938). Required for epidermal differentiation and hair follicle morphogenesis (By similarity).
Subcellular Location	Nucleus; Nucleus; Nucleoplasm; Nucleus matrix; Chromosome; Cytoplasm; Cytoskeleton; Cytoplasm; Cytoskeleton; Microtubule organizing center; Centrosome; Cytoplasm; Cytoskeleton; Spindle pole; Cytoplasm; Cell cortex; Cell membrane; Lateral cell membrane; Cytoplasm; Cytosol; Cytoplasm; Cytoskeleton; Microtubule organizing center; Centrosome; Cytoplasm; Cytoskeleton; Spindle pole; Cytoplasm; Cytosol; Cytoplasm; Cytoskeleton; Microtubule organizing center; Centrosome; Cytoplasm; Cytoskeleton; Spindle pole
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.51247877
pNuLoCRegion	26...32;72...81;113...114;223...226
