UniprotID	Q92802-3
Accession	Q92802;A3KME8
EntryName	N42L2_HUMAN
ProteinName	NEDD4-binding protein 2-like 2 (Phosphonoformate immuno-associated protein 5)
GeneName	N4BP2L2 CG005 PFAAP5
Length	752
Function	
Subcellular Location	
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.8885226
pNuLoCRegion	118...132;151...174;234...250
