UniprotID	Q92738-2
Accession	Q92738;A8KA79;Q15400;Q5VV10;Q7L0K9
EntryName	US6NL_HUMAN
ProteinName	USP6 N-terminal-like protein (Related to the N-terminus of tre) (RN-tre)
GeneName	USP6NL KIAA0019
Length	845
Function	Acts as a GTPase-activating protein for RAB5A and RAB43. Involved in receptor trafficking. In complex with EPS8 inhibits internalization of EGFR. Involved in retrograde transport from the endocytic pathway to the Golgi apparatus. Involved in the transport of Shiga toxin from early and recycling endosomes to the trans-Golgi network. Required for structural integrity of the Golgi complex.
Subcellular Location	Golgi apparatus; Cytoplasmic vesicle
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.80200714
pNuLoCRegion	2...29
