UniprotID	Q13275-2
Accession	Q13275;C9JQ85;Q13274;Q13372;Q15704;Q6GTR4
EntryName	SEM3F_HUMAN
ProteinName	Semaphorin-3F (Sema III/F) (Semaphorin IV) (Sema IV)
GeneName	SEMA3F
Length	754
Function	May play a role in cell motility and cell adhesion.
Subcellular Location	Secreted
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.017567055
pNuLoCRegion	
