UniprotID	Q13724-2
Accession	Q13724;A8K938;F5H6D0;Q17RN9;Q8TCT5
EntryName	MOGS_HUMAN
ProteinName	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Processing A-glucosidase I)
GeneName	MOGS GCS1
Length	731
Function	In the context of N-glycan degradation, cleaves the distal alpha 1,2-linked glucose residue from the Glc(3)Man(9)GlcNAc(2) oligosaccharide precursor in a highly specific manner.
Subcellular Location	Endoplasmic reticulum membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.22935005
pNuLoCRegion	
