UniprotID	Q13576-3
Accession	Q13576;A8K4V1;B7Z8A4;J3KR91
EntryName	IQGA2_HUMAN
ProteinName	Ras GTPase-activating-like protein IQGAP2
GeneName	IQGAP2
Length	1071
Function	Binds to activated CDC42 and RAC1 but does not seem to stimulate their GTPase activity. Associates with calmodulin.
Subcellular Location	
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.18489917
pNuLoCRegion	
