UniprotID	Q12791-3
Accession	Q12791;F8WA96;Q12886;Q12917;Q12921;Q12960;Q13150;Q5JQ23;Q5SQR9;Q96LG8;Q9UBB0;Q9UCX0;Q9UQK6
EntryName	KCMA1_HUMAN
ProteinName	Calcium-activated potassium channel subunit alpha-1 (BK channel) (BKCA alpha) (Calcium-activated potassium channel, subfamily M subunit alpha-1) (K(VCA)alpha) (KCa1.1) (Maxi K channel) (MaxiK) (Slo-alpha) (Slo1) (Slowpoke homolog) (Slo homolog) (hSlo)
GeneName	KCNMA1 KCNMA SLO
Length	1240
Function	Potassium channel activated by both membrane depolarization or increase in cytosolic Ca(2+) that mediates export of K(+) (PubMed:14523450, PubMed:29330545, PubMed:31152168). It is also activated by the concentration of cytosolic Mg(2+). Its activation dampens the excitatory events that elevate the cytosolic Ca(2+) concentration and/or depolarize the cell membrane. It therefore contributes to repolarization of the membrane potential. Plays a key role in controlling excitability in a number of systems, such as regulation of the contraction of smooth muscle, the tuning of hair cells in the cochlea, regulation of transmitter release, and innate immunity. In smooth muscles, its activation by high level of Ca(2+), caused by ryanodine receptors in the sarcoplasmic reticulum, regulates the membrane potential. In cochlea cells, its number and kinetic properties partly determine the characteristic frequency of each hair cell and thereby helps to establish a tonotopic map. Kinetics of KCNMA1 channels are determined by alternative splicing, phosphorylation status and its combination with modulating beta subunits. Highly sensitive to both iberiotoxin (IbTx) and charybdotoxin (CTX). Possibly induces sleep when activated by melatonin and through melatonin receptor MTNR1A-dependent dissociation of G-beta and G-gamma subunits, leading to increased sensitivity to Ca(2+) and reduced synaptic transmission (PubMed:32958651).
Subcellular Location	Cell membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.08106747
pNuLoCRegion	1...26
