UniprotID	Q16891-2
Accession	Q16891;B1H0U5;B2R5N6;Q14539;Q15092;Q68D41;Q69HW5;Q6IBL0;Q7Z3X1;Q8TAJ5;Q9P0V2
EntryName	MIC60_HUMAN
ProteinName	MICOS complex subunit MIC60 (Cell proliferation-inducing gene 4/52 protein) (Mitochondrial inner membrane protein) (Mitofilin) (p87/89)
GeneName	IMMT HMP MIC60 MINOS2 PIG4 PIG52
Length	747
Function	Component of the MICOS complex, a large protein complex of the mitochondrial inner membrane that plays crucial roles in the maintenance of crista junctions, inner membrane architecture, and formation of contact sites to the outer membrane (PubMed:22114354, PubMed:25781180, PubMed:32567732, PubMed:33130824). Plays an important role in the maintenance of the MICOS complex stability and the mitochondrial cristae morphology (PubMed:22114354, PubMed:25781180, PubMed:32567732, PubMed:33130824).
Subcellular Location	Mitochondrion inner membrane; Mitochondrion
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.23764348
pNuLoCRegion	
