UniprotID	A0A2R8Y4I8
Accession	A0A2R8Y4I8
EntryName	A0A2R8Y4I8_HUMAN
ProteinName	Spastin (EC 5.6.1.1)
GeneName	SPAST SPG4
Length	583
Function	ATP-dependent microtubule severing protein that specifically recognizes and cuts microtubules that are polyglutamylated. Preferentially recognizes and acts on microtubules decorated with short polyglutamate tails: severing activity increases as the number of glutamates per tubulin rises from one to eight, but decreases beyond this glutamylation threshold. Severing activity is not dependent on tubulin acetylation or detyrosination. Microtubule severing promotes reorganization of cellular microtubule arrays and the release of microtubules from the centrosome following nucleation. It is critical for the biogenesis and maintenance of complex microtubule arrays in axons, spindles and cilia. SPAST is involved in abscission step of cytokinesis and nuclear envelope reassembly during anaphase in cooperation with the ESCRT-III complex. Recruited at the midbody, probably by IST1, and participates in membrane fission during abscission together with the ESCRT-III complex. Recruited to the nuclear membrane by IST1 and mediates microtubule severing, promoting nuclear envelope sealing and mitotic spindle disassembly during late anaphase. Required for membrane traffic from the endoplasmic reticulum (ER) to the Golgi and endosome recycling. Recruited by IST1 to endosomes and regulates early endosomal tubulation and recycling by mediating microtubule severing. Probably plays a role in axon growth and the formation of axonal branches.
Subcellular Location	Cell projection; Axon; Membrane; Endoplasmic reticulum; Midbody; Cytoplasm; Cytoskeleton; Microtubule organizing center; Centrosome; Cytoplasm; Cytoskeleton; Cytoplasm; Perinuclear region; Nucleus; Cytoplasm; Cytoskeleton; Spindle; Cytoplasm
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.1111247
pNuLoCRegion	12...34
