UniprotID	Q13905-3
Accession	Q13905;Q5JUE4;Q68DL3;Q8IV73
EntryName	RPGF1_HUMAN
ProteinName	Rap guanine nucleotide exchange factor 1 (CRK SH3-binding GNRP) (Guanine nucleotide-releasing factor 2) (Protein C3G)
GeneName	RAPGEF1 GRF2
Length	1095
Function	Guanine nucleotide-releasing protein that binds to SH3 domain of CRK and GRB2/ASH. Transduces signals from CRK to activate RAS. Involved in cell branching and adhesion mediated by BCAR1-CRK-RAPGEF1 signaling and activation of RAP1 (PubMed:12432078). Plays a role in the establishment of basal endothelial barrier function. Plays a role in nerve growth factor (NGF)-induced sustained activation of Rap1 and neurite outgrowth.
Subcellular Location	Early endosome
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.68176717
pNuLoCRegion	52...65;306...329;478...484
