UniprotID	Q92824-2
Accession	Q92824;F5H2G7;Q13527;Q96EP4
EntryName	PCSK5_HUMAN
ProteinName	Proprotein convertase subtilisin/kexin type 5 (EC 3.4.21.-) (Proprotein convertase 5) (PC5) (Proprotein convertase 6) (PC6) (hPC6) (Subtilisin/kexin-like protease PC5)
GeneName	PCSK5 PC5 PC6
Length	913
Function	Serine endoprotease that processes various proproteins by cleavage at paired basic amino acids, recognizing the RXXXR consensus motif. Likely functions in the constitutive and regulated secretory pathways. Plays an essential role in pregnancy establishment by proteolytic activation of a number of important factors such as BMP2, CALD1 and alpha-integrins.
Subcellular Location	Secreted; Endomembrane system
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.10388744
pNuLoCRegion	
