UniprotID	Q14160-1
Accession	Q14160;Q6P496;Q7Z5D1;Q8WWV8;Q96C69;Q96GG1
EntryName	SCRIB_HUMAN
ProteinName	Protein scribble homolog (Scribble) (hScrib) (Protein LAP4)
GeneName	SCRIB CRIB1 KIAA0147 LAP4 SCRB1 VARTUL
Length	1630
Function	Scaffold protein involved in different aspects of polarized cell differentiation regulating epithelial and neuronal morphogenesis and T-cell polarization (PubMed:15182672, PubMed:16344308, PubMed:16965391, PubMed:18641685, PubMed:18716323, PubMed:19041750, PubMed:27380321). Via its interaction with CRTAM, required for the late phase polarization of a subset of CD4+ T-cells, which in turn regulates TCR-mediated proliferation and IFNG and IL22 production (By similarity). Plays a role in cell directional movement, cell orientation, cell sheet organization and Golgi complex polarization at the cell migration front (By similarity). Promotes epithelial cell layer barrier function via maintaining cell-cell adhesion (By similarity). Most probably functions in the establishment of apico-basal cell polarity (PubMed:16344308, PubMed:19041750). May function in cell proliferation regulating progression from G1 to S phase and as a positive regulator of apoptosis for instance during acinar morphogenesis of the mammary epithelium (PubMed:16965391, PubMed:19041750). May regulate cell invasion via MAPK-mediated cell migration and adhesion (PubMed:18641685, PubMed:18716323). May play a role in exocytosis and in the targeting of synaptic vesicles to synapses (PubMed:15182672). Functions as an activator of Rac GTPase activity (PubMed:15182672).
Subcellular Location	Cell membrane; Cell junction; Cell junction; Adherens junction; Cell projection; Lamellipodium; Cytoplasm; Postsynapse; Presynapse
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.38473138
pNuLoCRegion	24...39
