UniprotID	Q15032-2
Accession	Q15032;A8K1V0;B3KXQ9;E9PBB4;E9PG42;G5E9G8;Q8IW32
EntryName	R3HD1_HUMAN
ProteinName	R3H domain-containing protein 1
GeneName	R3HDM1 KIAA0029 R3HDM
Length	971
Function	
Subcellular Location	
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.9597919
pNuLoCRegion	4...16;63...66;102...108;627...635;657...657;659...673;689...704;741...756;848...852
