UniprotID	Q99732-2
Accession	Q99732;D3DUG1;G5E9K0;Q05DW0;Q9C0L6
EntryName	LITAF_HUMAN
ProteinName	Lipopolysaccharide-induced tumor necrosis factor-alpha factor (LPS-induced TNF-alpha factor) (Small integral membrane protein of lysosome/late endosome) (p53-induced gene 7 protein)
GeneName	LITAF PIG7 SIMPLE
Length	228
Function	Plays a role in endosomal protein trafficking and in targeting proteins for lysosomal degradation (PubMed:23166352). Plays a role in targeting endocytosed EGFR and ERGG3 for lysosomal degradation, and thereby helps down-regulate downstream signaling cascades (PubMed:23166352). Helps recruit the ESCRT complex components TSG101, HGS and STAM to cytoplasmic membranes (PubMed:23166352). Probably plays a role in regulating protein degradation via its interaction with NEDD4 (PubMed:15776429). May also contribute to the regulation of gene expression in the nucleus (PubMed:10200294, PubMed:15793005). Binds DNA (in vitro) and may play a synergistic role with STAT6 in the nucleus in regulating the expression of various cytokines (PubMed:15793005). May regulate the expression of numerous cytokines, such as TNF, CCL2, CCL5, CXCL1, IL1A and IL10 (PubMed:10200294, PubMed:15793005).
Subcellular Location	Cytoplasm; Nucleus; Lysosome membrane; Early endosome membrane; Late endosome membrane; Endosome membrane; Cell membrane; Golgi apparatus membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.4694651
pNuLoCRegion	61...71
pNuLoCScore	0.30329209888888886,0.288765936,0.27669878727272723,0.2655340691666666,0.25688348999999994,0.24991582071428567,0.24410453999999995,0.23867472124999994,0.23408581294117642,0.21754053176470586,0.2019397382352941,0.18860929176470587,0.18042129647058824,0.17476039000000002,0.16863331411764707,0.16605970705882356,0.16563599352941177,0.16679308647058827,0.1687422141176471,0.17060038705882352,0.17339149941176468,0.17521308352941176,0.1770033070588235,0.1782969170588235,0.17721084235294116,0.1781894664705882,0.18033388882352938,0.18385184588235293,0.1895124352941176,0.1948053294117647,0.2000127305882353,0.20572888470588233,0.2110203794117647,0.21577242352941176,0.22082583000000003,0.2260032335294118,0.23119767058823532,0.23569724,0.23950649470588234,0.2430516547058824,0.2468511494117647,0.25316970647058823,0.2576019952941177,0.26085984235294124,0.26315079117647067,0.262747575882353,0.26244902823529415,0.2621077776470589,0.26185661529411774,0.2615526505882353,0.2618579947058824,0.26203906823529416,0.26142906235294117,0.26075746411764705,0.26091388411764704,0.26242949000000004,0.27033900529411764,0.27686633529411764,0.28652278588235297,0.29383146823529416,0.30106049764705883,0.30926212823529414,0.31812367705882355,0.32649513882352943,0.3353832447058823,0.3438404435294118,0.35163130000000004,0.35853573588235294,0.36593884470588234,0.37431456352941184,0.38298546647058834,0.39089768176470596,0.39879046647058825,0.40111996176470593,0.40552997176470595,0.40761135000000004,0.4116269105882353,0.41538889294117654,0.4184100547058824,0.4206494047058823,0.42430649882352933,0.4276969129411765,0.43194782352941175,0.4367125435294118,0.44241236,0.4476762717647058,0.45224477647058825,0.45436819352941177,0.4443465911764706,0.44749054176470593,0.45460691117647056,0.4576967794117647,0.461833154117647,0.4639810617647058,0.46681979705882354,0.47015112294117645,0.4752810864705883,0.48011224647058814,0.4850458752941177,0.4900435070588235,0.49446760235294107,0.4991213635294117,0.5038792664705882,0.5090220094117647,0.5169615011764706,0.5375739317647058,0.5448770170588235,0.5463007052941177,0.551355974117647,0.5552763447058823,0.5607425094117646,0.5656735329411765,0.5701137388235294,0.5733169905882353,0.5751005876470587,0.5764127594117646,0.5769925711764706,0.5784073888235295,0.579096841764706,0.5793460270588235,0.5805911429411764,0.5803654135294117,0.5762768088235295,0.5694917294117648,0.5613012423529412,0.553157974117647,0.5451521594117645,0.5359353705882351,0.5234616394117646,0.5109321558823527,0.4974986517647057,0.48277792764705874,0.4685701264705881,0.45420636529411745,0.43941759588235285,0.4243661370588234,0.40975742999999987,0.39411076294117636,0.37908450294117635,0.36729658294117634,0.35814419176470585,0.3518326317647058,0.3456611999999999,0.3398988017647059,0.33641672117647065,0.3365315441176471,0.33689279941176475,0.33827300705882357,0.34159632529411765,0.34441439058823536,0.3479172517647059,0.3516767111764706,0.3598961094117647,0.3679058888235294,0.37471252352941176,0.38090978000000003,0.38804220705882353,0.39554273647058824,0.40285360705882356,0.4072250852941177,0.41095011764705885,0.4146958717647059,0.4184149211764706,0.42162559529411764,0.424820565882353,0.4276248135294118,0.4301857570588235,0.43253368647058815,0.434900408235294,0.4329237829411764,0.4308970794117646,0.4300757294117647,0.43040142294117645,0.43042334882352934,0.43006075999999993,0.4294969735294117,0.43140754117647057,0.43311109117647056,0.43431455,0.43527422352941175,0.4363127976470588,0.43746666000000006,0.43880481764705886,0.4404831617647059,0.4451432470588235,0.4499087352941177,0.4550954152941177,0.46058078,0.46575670941176467,0.4712169252941176,0.47649305117647056,0.4815263041176471,0.4866619452941177,0.49172097588235303,0.49664103,0.5014546064705881,0.5060646664705882,0.5107000794117648,0.515203875882353,0.5193168,0.5234526664705883,0.5242467047058824,0.524685001764706,0.5242106252941177,0.5232420076470587,0.5223456723529412,0.5210512488235294,0.5199307305882352,0.5189539576470588,0.5179683105882352,0.5171457729411764,0.51633682,0.5155300611764706,0.5146416276470589,0.5135156276470589,0.5122630770588236,0.5046992841176471,0.4991907452941177,0.4953026511764706,0.49224600705882354,0.49097327625,0.4896622033333333,0.48849761785714285,0.48719711923076925,0.4856099583333333,0.48378257272727265,0.48136109700000007,0.47826824555555564
pNuLoCDScore	-0.06920628594771244,-0.085751567124183,-0.10135236065359476,-0.114682807124183,-0.12287080241830062,-0.12853170888888885,-0.1346587847712418,-0.1372323918300653,-0.1376561053594771,-0.12197284952941173,-0.10795657315508014,-0.09493368210784309,-0.08349199058823525,-0.07470273718487391,-0.06710123294117645,-0.06037780419117644,-0.05687497058823526,-0.039351065294117665,-0.021605849411764716,-0.00475744588235294,0.009091138823529354,0.02004493941176469,0.03137941647058823,0.03966917764705877,0.04538438588235294,0.048979337058823486,0.05208361588235294,0.05540284647058827,0.05780617117647063,0.060484156470588246,0.06250318764705884,0.06475473764705889,0.06964030705882354,0.07498024000000003,0.07726810647058832,0.07700799647058831,0.07363835588235307,0.06794224647058827,0.06243629764705885,0.05637889294117657,0.05083623588235303,0.045780227058823536,0.04103216470588236,0.03603583470588237,0.03023139176470585,0.02506022411764705,0.021407389411764705,0.019377835294117657,0.023487855882352943,0.02369662882352941,0.028920790588235268,0.03297162588235292,0.03790970647058817,0.04651455235294116,0.055674648823529405,0.06438736117647054,0.07352662941176458,0.0822877929411765,0.08977330529411764,0.09649666764705878,0.10450978235294117,0.11355709941176478,0.1220715823529413,0.12846819176470592,0.1284514611764706,0.1242536264705883,0.11900718588235298,0.11377988176470588,0.11056641294117647,0.10612676470588239,0.10028637764705883,0.09415426588235287,0.08892325411764701,0.08385646941176472,0.08031652352941171,0.07817680764705887,0.07647351529411767,0.07336170823529398,-0.0014248187581699379,-0.010377241699346396,-0.021488281699346412,-0.024169120522875814,-0.022904896405228747,-0.021822886993464047,-0.023123654640522878,-0.025766693464052276,-0.029190092875817003,-0.03413453617647061,-0.03471004614973264,-0.03583353892156865,-0.038138813800905,-0.040849974705882364,-0.04320656027450981,-0.04590659176470585,-0.04397187999999999,-0.032753623529411746,-0.019556734705882317,-0.009940320000000002,-0.004966568823529444,-0.002472745294117673,-0.0007430052941176657,0.0038193247058823376,0.009257682941176487,0.015310038823529465,0.02162443647058826,0.02469013470588241,0.028992486470588302,0.031610785882353,0.03449877764705889,0.03687892352941177,0.0351699341176471,0.0285133182352941,0.021706511176470572,0.011311280000000007,0.0011608558823529569,-0.0068329017647058565,-0.012009651176470543,-0.016185122941176466,-0.02012409941176474,-0.024917674705882437,-0.02983974647058829,-0.03600368611764715,-0.04217930047058832,-0.04730983929411772,-0.05202070164705891,-0.055986418352941214,-0.06273864658823533,-0.0646004789411765,-0.06634373952941178,-0.06903640011764708,-0.07128358070588237,-0.07276982447058825,-0.07319090176470591,-0.07561391647058825,-0.07765275517647058,-0.0792137666470588,-0.08036874694117645,-0.07919500729411762,-0.0761245150588235,-0.07234082658823526,-0.06868982952941174,-0.0648458934117647,-0.059283689411764706,-0.05105198999999999,-0.04261885588235295,-0.034562705294117646,-0.026455229117647056,-0.019030830294117645,-0.012420707117647048,-0.005885639235294102,0.00016758594117648185,0.006369414352941166,0.011296322823529409,0.014986367529411765,0.01751447435294118,0.019427600588235283,0.020570435294117673,0.02140598823529412,0.022608814823529402,0.02094957929411767,0.019451305764705884,0.01818745811764709,0.0169028493529412,0.015972235764705883,0.015505045764705877,0.014839228117647055,0.013730478117647063,0.012469662941176504,0.012326223588235305,0.013177019823529423,0.013732178941176454,0.014048852470588236,0.015018843647058813,0.015942364823529412,0.016807004,0.017921015411764704,0.019418964823529422,0.020351942764705866,0.02106554888235293,0.02194458794117647,0.022466302647058817,0.022751695588235296,0.023347434999999972,0.023993030882352925,0.024626412647058823,0.024291623470588233,0.024159344941176497,0.02432906611764707,0.024526801411764734,0.02441380964705883,0.027749396352941214,0.030067870117647055,0.030228926000000017,0.03129255452941175,0.032220867764705896,0.032768723117647044,0.032411494588235265,0.031934617294117645,0.031075532588235283,0.03018403552941175,0.029468313764705864,0.02866914435294121,0.028012792588235302,0.027589245529411777,0.02719270729411763,0.026861934352941153,0.022855835529411755,0.016375087647058834,0.012554375882352975,0.009444077058823552,0.006174854999999979,0.003536489705882412,0.0018591227573530045,0.0011555519607843179,0.000785887478991637,0.0009389138461538826,0.0009770436764706125,0.0009469959358288649,0.0008389808823529021,0.0002051844444444506,-0.0008959667320261322,-0.0019734126143790554,-0.0029297367320261503,-0.00020132320261437298,0.001489741503267944,0.0019634467973856373,0.0029275115032680044,0.0035493656209150126
pNuLoCRank	Low
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
