UniprotID	Q14162-2
Accession	Q14162;A8MQ05;O43701;Q8NHD2;Q8NHD3;Q8NHD4;Q8NHD5
EntryName	SREC_HUMAN
ProteinName	Scavenger receptor class F member 1 (Acetyl LDL receptor) (Scavenger receptor expressed by endothelial cells 1) (SREC-I)
GeneName	SCARF1 KIAA0149 SREC
Length	744
Function	Mediates the binding and degradation of acetylated low density lipoprotein (Ac-LDL). Mediates heterophilic interactions, suggesting a function as adhesion protein. Plays a role in the regulation of neurite-like outgrowth (By similarity).
Subcellular Location	Membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.01908347
pNuLoCRegion	
