UniprotID	Q13237-2
Accession	Q13237;B4DMX3;E7EPE6;O00125;O60916
EntryName	KGP2_HUMAN
ProteinName	cGMP-dependent protein kinase 2 (cGK 2) (cGK2) (EC 2.7.11.12) (cGMP-dependent protein kinase II) (cGKII)
GeneName	PRKG2 PRKGR2
Length	733
Function	Crucial regulator of intestinal secretion and bone growth. Phosphorylates and activates CFTR on the plasma membrane. Plays a key role in intestinal secretion by regulating cGMP-dependent translocation of CFTR in jejunum (PubMed:33106379). Acts downstream of NMDAR to activate the plasma membrane accumulation of GRIA1/GLUR1 in synapse and increase synaptic plasticity. Phosphorylates GRIA1/GLUR1 at Ser-863 (By similarity). Acts as a regulator of gene expression and activator of the extracellular signal-regulated kinases MAPK3/ERK1 and MAPK1/ERK2 in mechanically stimulated osteoblasts. Under fluid shear stress, mediates ERK activation and subsequent induction of FOS, FOSL1/FRA1, FOSL2/FRA2 and FOSB that play a key role in the osteoblast anabolic response to mechanical stimulation (By similarity).
Subcellular Location	Apical cell membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.79860306
pNuLoCRegion	27...34;95...96;409...433
pNuLoCScore	0.2430018922222222,0.237907154,0.23430178818181818,0.23027646166666668,0.2274690953846154,0.22645777285714286,0.228264958,0.229843734375,0.23150866058823527,0.22068326529411764,0.22521166411764704,0.23250754647058822,0.23489101294117645,0.23358272411764705,0.23261751352941176,0.23708517117647054,0.24124321823529407,0.2460287276470588,0.2506919152941176,0.2551912464705882,0.25983676588235294,0.2639196047058823,0.26670494999999994,0.268070978235294,0.27637655764705876,0.28712904411764706,0.29590832294117647,0.30529348294117653,0.31347057117647065,0.321405575882353,0.3283127023529412,0.33429302470588246,0.3400332435294118,0.34584105823529415,0.3527680911764706,0.35887423588235295,0.36546346470588237,0.3732721082352941,0.3811542223529412,0.3896553105882353,0.3966096970588235,0.39683396470588234,0.39434003235294113,0.39312852235294116,0.3919434311764705,0.39148910352941174,0.3918898505882353,0.3938516935294117,0.3972646917647058,0.3995169511764705,0.4019453917647058,0.4033799652941177,0.40616865,0.40834100235294113,0.4097934411764706,0.41102881176470596,0.407080175882353,0.4044338900000001,0.4038285888235295,0.40443443941176477,0.40451107000000003,0.4048410817647059,0.40654506235294124,0.40860671823529415,0.41129472117647065,0.41419685352941177,0.41635411647058823,0.4164883458823529,0.4167395282352941,0.4171508605882353,0.4171731441176471,0.4179040735294118,0.4183914323529412,0.42285516117647065,0.4274727841176471,0.43034178882352947,0.43214472235294116,0.43494801470588235,0.4365666617647058,0.4366480470588235,0.43701595705882346,0.43624416294117646,0.4355196205882353,0.4358048529411765,0.4382285935294118,0.44092770941176473,0.4434890182352942,0.44651728294117654,0.45404666823529416,0.46352675823529416,0.474227094117647,0.4823609276470588,0.48899458999999995,0.49540461,0.5014479841176471,0.5081213876470588,0.5149641641176471,0.5207659158823529,0.5265212735294117,0.5313526852941176,0.5358655999999999,0.5401840394117646,0.5444832070588236,0.5479097835294118,0.5511904211764705,0.5494481847058824,0.5459712564705883,0.542157351764706,0.5401557047058825,0.5391840258823529,0.5382174394117647,0.5375071217647058,0.5363159064705882,0.5348447035294116,0.5337008952941177,0.5327086211764706,0.5322995094117646,0.5320354588235294,0.5315461023529413,0.5312476670588235,0.5364623494117646,0.5401946611764705,0.5429840711764706,0.54540888,0.5475830505882354,0.5483468329411764,0.5496545764705881,0.5510323705882353,0.5526140411764705,0.5537147117647058,0.5549660470588236,0.5567893905882353,0.5585642805882353,0.560140795882353,0.5617003970588236,0.5632886652941176,0.5648729829411764,0.5610958594117647,0.5587444182352941,0.5571879829411764,0.5562286282352942,0.555338864117647,0.5557124317647059,0.5556465611764706,0.5557129935294118,0.5557063464705884,0.5563430876470589,0.556832585882353,0.5566128329411765,0.556108634117647,0.5555653976470589,0.5547822764705882,0.557469705882353,0.5592837452941176,0.5604329452941177,0.5617740317647059,0.5622062111764706,0.5619985276470587,0.5621737194117646,0.5624093752941176,0.5622832576470588,0.5616791782352941,0.5609751547058823,0.5599367311764705,0.5594247058823528,0.5593196235294118,0.5596910676470588,0.5606138594117648,0.5617335358823529,0.5591115476470588,0.557472508235294,0.5569689588235294,0.5564042294117646,0.5569274911764706,0.5577871723529411,0.5577834470588235,0.5571787682352942,0.5566231623529412,0.5567382241176472,0.5569134594117645,0.5569794888235294,0.5569829352941177,0.5567943352941177,0.556477605882353,0.5585109058823531,0.5567252217647058,0.5549858276470588,0.5517341864705883,0.5480087476470589,0.5452164276470587,0.5427413335294117,0.5412546729411764,0.5409454435294118,0.5414336900000001,0.5423499864705884,0.5430739129411766,0.54350536,0.5439799464705883,0.544098258235294,0.5438463523529412,0.5423870405882353,0.538771058235294,0.5378908894117646,0.5376534894117646,0.5385628388235294,0.5401129535294117,0.5407388341176471,0.5408982694117648,0.5406048476470587,0.5395007864705882,0.5383778952941176,0.5368323517647058,0.5348281947058823,0.5330048023529411,0.5315781511764707,0.5302865570588234,0.525659015882353,0.5251417135294117,0.5252131135294117,0.5276181429411765,0.5314408758823529,0.5352185147058823,0.5373698394117646,0.53818846,0.5389400952941177,0.5390008641176471,0.5390841370588236,0.5382727488235295,0.5367188782352942,0.5345473617647061,0.5327095511764708,0.5299041670588236,0.5265323770588236,0.5268418394117648,0.5240719711764706,0.5199980688235293,0.5147172923529411,0.5074884394117648,0.5000184123529412,0.49381383176470584,0.48845001294117646,0.48284130705882367,0.47769637941176474,0.4727249782352942,0.4680977029411765,0.46443779235294125,0.4604569894117647,0.4559756264705883,0.44563982705882355,0.4407141494117648,0.43619940117647055,0.4325822111764706,0.429366645882353,0.4258775311764706,0.4228464264705883,0.4204263582352941,0.4176828935294118,0.41438983176470584,0.4116140447058823,0.408754045882353,0.4060207,0.4036851929411765,0.40149635470588235,0.40066531000000005,0.4000639094117647,0.4063672529411765,0.40795043647058826,0.40922438235294106,0.40938777411764704,0.4092967982352941,0.40940072235294117,0.40917074823529415,0.40867294647058816,0.40855323176470587,0.4094836635294117,0.4102171494117647,0.41110909588235295,0.4117788382352941,0.4121957876470589,0.4123505911764706,0.4093815223529412,0.40738103588235286,0.40564833941176465,0.40452777352941166,0.4043002064705882,0.4039154252941176,0.4027280582352941,0.4014469488235294,0.3999297335294118,0.3981313282352942,0.39587435294117646,0.3940619247058824,0.39187619058823536,0.38961112647058826,0.38777285470588235,0.38633492764705885,0.3852276082352941,0.38692501,0.38745767235294115,0.3878308047058823,0.3872984617647059,0.3858513188235294,0.3850028835294118,0.3847303117647059,0.38456025000000005,0.38435335000000004,0.38465817294117643,0.38557085352941173,0.3860299882352941,0.38699053529411764,0.3881242894117647,0.3888923423529412,0.3916268752941177,0.3935065376470589,0.3950628023529412,0.3954870694117648,0.393700575882353,0.38629064235294125,0.3760477682352942,0.3696110505882353,0.3610358129411765,0.3544047470588236,0.3486006064705882,0.34285401411764704,0.33729282529411764,0.3320695970588235,0.3275065052941176,0.3232475094117647,0.31923787117647057,0.31356579,0.30867048352941184,0.3046142317647058,0.3023106305882353,0.3023095964705882,0.3082233376470588,0.3171440664705882,0.32209725764705877,0.3293372758823529,0.33449210941176466,0.3393396323529411,0.3440163129411764,0.34860827588235294,0.3525402976470588,0.35552803647058817,0.3623516694117647,0.3653142429411764,0.3678087335294118,0.3700997976470588,0.37294958176470583,0.37505543999999996,0.37684752470588234,0.37848261882352935,0.37951838823529405,0.38068984411764695,0.38221422941176464,0.3843346547058823,0.3863584252941176,0.3884037705882353,0.3903243094117647,0.3924916623529412,0.39481336823529417,0.392767485882353,0.3940502741176471,0.3952801564705883,0.3965721817647059,0.39698481764705884,0.39779162411764707,0.39864258882352943,0.3995298947058824,0.40066633411764707,0.40153668411764715,0.4020453447058823,0.4021326864705883,0.4019914794117647,0.40193277235294117,0.4017271817647059,0.403833215882353,0.4054703052941177,0.4068123564705882,0.4085094988235294,0.41031409999999996,0.4120470858823529,0.41359988235294115,0.41479521294117644,0.41546478352941174,0.4160303111764706,0.41676797411764704,0.4178534247058823,0.4190301688235294,0.4204048094117647,0.4216382423529411,0.42243367,0.4231188058823529,0.42160538823529403,0.4206163311764705,0.41978739588235287,0.41882543705882347,0.4176710476470588,0.41655773764705883,0.4156250435294118,0.41501218882352947,0.41479190058823534,0.4146972035294118,0.41459786235294116,0.41444409058823534,0.4141503258823529,0.41360708058823525,0.4133043305882353,0.4130127911764706,0.4115584447058824,0.42376255411764713,0.43312441588235295,0.4469324705882353,0.4616326988235294,0.4787147429411765,0.49672205294117644,0.5161527647058823,0.534777228235294,0.5542490305882354,0.5737005835294118,0.5932950364705883,0.6130518752941176,0.6332710105882353,0.6536243835294119,0.6741562747058824,0.6953379411764706,0.7177280094117646,0.7266761117647058,0.7384390376470588,0.7459033876470587,0.7528152423529411,0.7573125005882351,0.7608720164705881,0.7630061929411763,0.7658828923529409,0.7678743923529412,0.7697925805882352,0.7715945217647058,0.7732149864705883,0.7745074064705884,0.7751056711764707,0.776334327647059,0.7772949141176472,0.7784949317647059,0.7791834105882353,0.7792111652941175,0.779209474117647,0.7791180229411765,0.7790851676470586,0.7788986123529412,0.7788842917647059,0.778730465882353,0.7786293305882352,0.778704868235294,0.7786813152941177,0.7784968211764705,0.7783855635294117,0.7789162776470588,0.7786948005882351,0.7784096888235295,0.7779348947058823,0.777508504117647,0.7777571235294117,0.7781178941176471,0.7782227352941177,0.7787573494117648,0.779389345882353,0.779795495882353,0.7803702782352941,0.7808897188235295,0.7812041105882352,0.7813326752941177,0.7813556870588235,0.7793160188235294,0.7776887047058824,0.7752723394117648,0.7729960947058824,0.7707461452941178,0.7682922605882354,0.7656706311764707,0.7633009329411766,0.7612490923529414,0.7590295605882353,0.7568529270588236,0.7550166152941177,0.7533347388235293,0.7516149276470587,0.7498154017647058,0.7481659158823529,0.7465619511764706,0.746815821764706,0.7465639394117648,0.7468164311764707,0.7470333323529412,0.7472377376470589,0.7476594194117648,0.7481612605882353,0.7483022117647058,0.7481384547058822,0.7475709223529411,0.7469552588235293,0.7459075782352942,0.7445984017647059,0.74324342,0.7341881635294117,0.7291454847058824,0.7261678700000002,0.7237599994117647,0.7217658935294118,0.7202984035294118,0.7187656805882353,0.7174747805882352,0.716513438235294,0.7158103970588234,0.7152187717647058,0.7147314835294117,0.7142883476470588,0.7138335011764707,0.71317237,0.7121119229411765,0.7105530552941177,0.7172000905882352,0.7194120217647059,0.7197878776470589,0.7198863211764706,0.719609681764706,0.7191423364705882,0.7189298205882353,0.7185688376470587,0.7182458088235295,0.7180289147058824,0.7180140835294119,0.7180452752941178,0.7185514141176472,0.7192335400000002,0.7202967635294119,0.7226631029411765,0.7273917323529411,0.7327431888235294,0.7387150282352941,0.744412834117647,0.7500124670588236,0.7557150652941177,0.7614063594117646,0.7667453517647058,0.7718232117647058,0.7764419652941177,0.7809046947058824,0.7852177982352941,0.7895236476470588,0.7936118035294117,0.7974185564705882,0.8011747894117647,0.8040346058823529,0.8049829999999999,0.8049082670588233,0.8046792435294117,0.8046399352941176,0.804545788235294,0.8042909764705882,0.8038364705882354,0.8033660194117648,0.8029964452941177,0.8027711217647059,0.8023965041176472,0.8019995041176471,0.8015090882352941,0.8009541235294118,0.7991318941176471,0.7980048847058823,0.7952553611764706,0.7925125082352941,0.7899608494117646,0.7869272999999998,0.7837424964705882,0.7804186552941177,0.7776481082352943,0.7753034376470589,0.7728799200000002,0.7705475100000001,0.7682688364705884,0.7661043188235295,0.7639946041176472,0.7620186788235294,0.7600390347058824,0.7594595088235294,0.758426944117647,0.7590795552941176,0.7599737023529411,0.7608134082352942,0.7622124305882354,0.7638213676470589,0.7656425011764706,0.7669872394117647,0.7680864370588236,0.7693543664705883,0.7704647135294117,0.7716107017647058,0.7726640664705882,0.7736951929411764,0.7744834517647058,0.7744720552941176,0.7745878599999998,0.7739432982352941,0.7742067723529411,0.7745404076470588,0.7747202752941176,0.7748599435294117,0.7747357005882352,0.7747784552941177,0.7749997523529412,0.7755205429411764,0.7760663841176472,0.7768591470588235,0.7776713382352942,0.7785239852941177,0.7794305641176471,0.7805206441176471,0.7824606135294118,0.7844387405882353,0.7870370929411764,0.78861684,0.7901164264705881,0.7916337823529411,0.7929755882352942,0.7944330529411766,0.795603394117647,0.7964823470588235,0.7969215352941176,0.7972330235294116,0.7973928094117646,0.7973693747058823,0.7984442276470587,0.7992127723529411,0.8000147841176469,0.8006419994117647,0.8008337023529412,0.8006690323529412,0.800298344117647,0.7997804776470587,0.7990615329411763,0.7984064352941176,0.7977532470588234,0.7972241588235294,0.796784982352941,0.7963151999999999,0.7959533647058823,0.7955952352941177,0.7953171935294118,0.7937551252941177,0.7924260229411766,0.7910499664705885,0.789834411764706,0.7889852700000003,0.788481025882353,0.7883509729411766,0.7883051264705884,0.7884460064705883,0.7886234864705882,0.7889224335294117,0.7891068652941174,0.7892402064705881,0.7894132729411764,0.7895591729411764,0.789580534117647,0.7899319176470587,0.7907748294117646,0.7914235452941176,0.7917635158823528,0.7918775176470587,0.7919832505882353,0.7919983717647058,0.7917393188235293,0.7914115452941175,0.7912779511764706,0.7911314552941175,0.7910072376470587,0.7910099235294117,0.7909695294117647,0.7910779117647059,0.7910335705882353,0.7910774823529413,0.7907781782352942,0.790032375882353,0.7894869035294119,0.7892543464705883,0.7892024841176472,0.7891124164705883,0.7891365188235295,0.7894051305882351,0.7897333217647059,0.7899354511764706,0.7901247294117647,0.7902940900000001,0.7903452135294118,0.7904384623529411,0.7893984352941177,0.7890411764705882,0.7887361211764706,0.7889362505882351,0.7893889858823528,0.7899206229411765,0.7900948547058823,0.7901943111764705,0.7904463235294116,0.790550088235294,0.7904623764705883,0.79039705,0.7904831264705882,0.7905613994117647,0.7905224623529413,0.7905237505882354,0.7906323547058824,0.7918279094117647,0.7926502035294117,0.7935055647058824,0.7939828323529411,0.7942627205882352,0.79443447,0.7948725776470589,0.7952962364705883,0.7956026705882353,0.7959426335294119,0.7964801899999999,0.7970015935294117,0.797247305625,0.7975231566666665,0.7979179464285713,0.798316496153846,0.7986761708333333,0.7989829409090909,0.7990447350000001,0.7990642277777779
