UniprotID	Q13099-3
Accession	Q13099;A2A491;B4DUS2;Q5SZJ6;Q8N719
EntryName	IFT88_HUMAN
ProteinName	Intraflagellar transport protein 88 homolog (Recessive polycystic kidney disease protein Tg737 homolog) (Tetratricopeptide repeat protein 10) (TPR repeat protein 10)
GeneName	IFT88 TG737 TTC10
Length	814
Function	Positively regulates primary cilium biogenesis (PubMed:17604723). Also involved in autophagy since it is required for trafficking of ATG16L and the expansion of the autophagic compartment.
Subcellular Location	Cytoplasm; Cytoskeleton; Microtubule organizing center; Centrosome; Centriole; Cell projection; Cilium; Cytoplasm; Cytoskeleton; Cilium basal body; Cytoplasm; Cytoskeleton; Microtubule organizing center; Centrosome; Cytoplasm; Cell projection; Cilium; Flagellum; Cytoplasm; Cytoskeleton
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.4375491
pNuLoCRegion	19...24;800...801
