UniprotID	Q93063-2
Accession	Q93063;B2R5Z6;C9JU51;J3KPT2;O15288
EntryName	EXT2_HUMAN
ProteinName	Exostosin-2 (EC 2.4.1.224) (Exostosin glycosyltransferase 2) (Glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase) (Heparan sulfate co-polymerase subunit EXT1) (Multiple exostoses protein 2)
GeneName	EXT2
Length	728
Function	Glycosyltransferase forming with EXT1 the heterodimeric heparan sulfate polymerase which catalyzes the elongation of the heparan sulfate glycan backbone (PubMed:22660413, PubMed:36402845, PubMed:36593275). Glycan backbone extension consists in the alternating transfer of (1->4)-beta-D-GlcA and (1->4)-alpha-D-GlcNAc residues from their respective UDP-sugar donors. Both EXT1 and EXT2 are required for the full activity of the polymerase since EXT1 bears the N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity within the complex while EXT2 carries the glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity (PubMed:36402845, PubMed:36593275). Heparan sulfate proteoglycans are ubiquitous components of the extracellular matrix and play an important role in tissue homeostasis and signaling (PubMed:19344451, PubMed:22660413).
Subcellular Location	Golgi apparatus membrane; Golgi apparatus; cis-Golgi network membrane; Endoplasmic reticulum membrane; Secreted
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.041108318
pNuLoCRegion	8...9
