UniprotID	Q14244-7
Accession	Q14244;B7Z290;B7Z400;B7Z5S7;B7Z9U7;C9JPS0;E9PCP3;F5H1E2;Q7Z6S0;Q8TAU5;Q9NY82;Q9NY83
EntryName	MAP7_HUMAN
ProteinName	Ensconsin (Epithelial microtubule-associated protein of 115 kDa) (E-MAP-115) (Microtubule-associated protein 7) (MAP-7)
GeneName	MAP7
Length	771
Function	Microtubule-stabilizing protein that may play an important role during reorganization of microtubules during polarization and differentiation of epithelial cells. Associates with microtubules in a dynamic manner. May play a role in the formation of intercellular contacts. Colocalization with TRPV4 results in the redistribution of TRPV4 toward the membrane and may link cytoskeletal microfilaments.
Subcellular Location	Cytoplasm; Perinuclear region; Basolateral cell membrane; Cytoplasm; Cytoskeleton
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.41436794
pNuLoCRegion	27...34;53...73
