UniprotID	Q15652-2
Accession	Q15652;A0T124;Q5SQZ8;Q5SQZ9;Q5SR00;Q7Z3E7;Q8N3U0;Q96KB9;Q9P2G7
EntryName	JHD2C_HUMAN
ProteinName	Probable JmjC domain-containing histone demethylation protein 2C (EC 1.14.11.-) (Jumonji domain-containing protein 1C) (Thyroid receptor-interacting protein 8) (TR-interacting protein 8) (TRIP-8)
GeneName	JMJD1C JHDM2C KIAA1380 TRIP8
Length	1480
Function	Probable histone demethylase that specifically demethylates 'Lys-9' of histone H3, thereby playing a central role in histone code. Demethylation of Lys residue generates formaldehyde and succinate. May be involved in hormone-dependent transcriptional activation, by participating in recruitment to androgen-receptor target genes (By similarity).
Subcellular Location	Nucleus
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.98281306
pNuLoCRegion	1...23;43...61;78...109;127...152;232...251;1402...1407
