UniprotID	Q14766-5
Accession	Q14766;A1L3V1;P22064;Q53SD8;Q53SF3;Q53SG1;Q59HF7;Q8TD95
EntryName	LTBP1_HUMAN
ProteinName	Latent-transforming growth factor beta-binding protein 1 (LTBP-1) (Transforming growth factor beta-1-binding protein 1) (TGF-beta1-BP-1)
GeneName	LTBP1
Length	1396
Function	Key regulator of transforming growth factor beta (TGFB1, TGFB2 and TGFB3) that controls TGF-beta activation by maintaining it in a latent state during storage in extracellular space (PubMed:2022183, PubMed:8617200, PubMed:8939931). Associates specifically via disulfide bonds with the Latency-associated peptide (LAP), which is the regulatory chain of TGF-beta, and regulates integrin-dependent activation of TGF-beta (PubMed:15184403, PubMed:8617200, PubMed:8939931). Outcompeted by LRRC32/GARP for binding to LAP regulatory chain of TGF-beta (PubMed:22278742).
Subcellular Location	Secreted; Secreted; Extracellular space; Extracellular matrix
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.052197445
pNuLoCRegion	
