UniprotID	Q02809-2
Accession	Q02809;B4DR87;Q96AV9;Q9H132
EntryName	PLOD1_HUMAN
ProteinName	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 (EC 1.14.11.4) (Lysyl hydroxylase 1) (LH1)
GeneName	PLOD1 LLH PLOD
Length	774
Function	Part of a complex composed of PLOD1, P3H3 and P3H4 that catalyzes hydroxylation of lysine residues in collagen alpha chains and is required for normal assembly and cross-linkling of collagen fibrils (By similarity). Forms hydroxylysine residues in -Xaa-Lys-Gly- sequences in collagens (PubMed:10686424, PubMed:15854030, PubMed:8621606). These hydroxylysines serve as sites of attachment for carbohydrate units and are essential for the stability of the intermolecular collagen cross-links (Probable).
Subcellular Location	Rough endoplasmic reticulum membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.01307236
pNuLoCRegion	
