UniprotID	Q14008-2
Accession	Q14008;Q05D70;Q0VAX7;Q0VAX8;Q14668;Q2TA89;Q6NSH4
EntryName	CKAP5_HUMAN
ProteinName	Cytoskeleton-associated protein 5 (Colonic and hepatic tumor overexpressed gene protein) (Ch-TOG)
GeneName	CKAP5 KIAA0097
Length	1972
Function	Binds to the plus end of microtubules and regulates microtubule dynamics and microtubule organization. Acts as a processive microtubule polymerase. Promotes cytoplasmic microtubule nucleation and elongation. Plays a major role in organizing spindle poles. In spindle formation protects kinetochore microtubules from depolymerization by KIF2C and has an essential role in centrosomal microtubule assembly independently of KIF2C activity. Contributes to centrosome integrity. Acts as a component of the TACC3/ch-TOG/clathrin complex proposed to contribute to stabilization of kinetochore fibers of the mitotic spindle by acting as inter-microtubule bridge. The TACC3/ch-TOG/clathrin complex is required for the maintenance of kinetochore fiber tension (PubMed:23532825). Enhances the strength of NDC80 complex-mediated kinetochore-tip microtubule attachments (PubMed:27156448).
Subcellular Location	Cytoplasm; Cytoskeleton; Microtubule organizing center; Centrosome; Cytoplasm; Cytoskeleton; Spindle pole; Cytoplasm; Cytoskeleton; Spindle; Chromosome; Centromere; Kinetochore
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.40984598
pNuLoCRegion	569...579;922...934
