UniprotID	Q92614-2
Accession	Q92614;Q5H9U3;Q5QD01;Q5W9F9;Q5W9G1;Q8IXP8
EntryName	MY18A_HUMAN
ProteinName	Unconventional myosin-XVIIIa (Molecule associated with JAK3 N-terminus) (MAJN) (Myosin containing a PDZ domain) (Surfactant protein receptor SP-R210) (SP-R210)
GeneName	MYO18A CD245 KIAA0216 MYSPDZ TIAF1
Length	1723
Function	May link Golgi membranes to the cytoskeleton and participate in the tensile force required for vesicle budding from the Golgi. Thereby, may play a role in Golgi membrane trafficking and could indirectly give its flattened shape to the Golgi apparatus (PubMed:19837035, PubMed:23345592). Alternatively, in concert with LURAP1 and CDC42BPA/CDC42BPB, has been involved in modulating lamellar actomyosin retrograde flow that is crucial to cell protrusion and migration (PubMed:18854160). May be involved in the maintenance of the stromal cell architectures required for cell to cell contact (By similarity). Regulates trafficking, expression, and activation of innate immune receptors on macrophages. Plays a role to suppress inflammatory responsiveness of macrophages via a mechanism that modulates CD14 trafficking (PubMed:25965346). Acts as a receptor of surfactant-associated protein A (SFTPA1/SP-A) and plays an important role in internalization and clearance of SFTPA1-opsonized S.aureus by alveolar macrophages (PubMed:16087679, PubMed:21123169). Strongly enhances natural killer cell cytotoxicity (PubMed:27467939).
Subcellular Location	Golgi apparatus; Golgi apparatus; trans-Golgi network; Golgi outpost; Cytoplasm; Cytoskeleton; Microtubule organizing center; Endoplasmic reticulum-Golgi intermediate compartment; Cytoplasm; Cytoskeleton; Cytoplasm; Cell surface
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.6217023
pNuLoCRegion	
