UniprotID	Q14669-4
Accession	Q14669;D4HL82;Q14CA3;Q14CF1;Q15644;Q53R87;Q53TE7
EntryName	TRIPC_HUMAN
ProteinName	E3 ubiquitin-protein ligase TRIP12 (EC 2.3.2.26) (E3 ubiquitin-protein ligase for Arf) (ULF) (HECT-type E3 ubiquitin transferase TRIP12) (Thyroid receptor-interacting protein 12) (TR-interacting protein 12) (TRIP-12)
GeneName	TRIP12 KIAA0045 ULF
Length	1722
Function	E3 ubiquitin-protein ligase involved in ubiquitin fusion degradation (UFD) pathway and regulation of DNA repair (PubMed:19028681, PubMed:22884692). Part of the ubiquitin fusion degradation (UFD) pathway, a process that mediates ubiquitination of protein at their N-terminus, regardless of the presence of lysine residues in target proteins (PubMed:19028681). Acts as a key regulator of DNA damage response by acting as a suppressor of RNF168, an E3 ubiquitin-protein ligase that promotes accumulation of 'Lys-63'-linked histone H2A and H2AX at DNA damage sites, thereby acting as a guard against excessive spreading of ubiquitinated chromatin at damaged chromosomes (PubMed:22884692). In normal cells, mediates ubiquitination and degradation of isoform p19ARF/ARF of CDKN2A, a lysine-less tumor suppressor required for p53/TP53 activation under oncogenic stress (PubMed:20208519). In cancer cells, however, isoform p19ARF/ARF and TRIP12 are located in different cell compartments, preventing isoform p19ARF/ARF ubiquitination and degradation (PubMed:20208519). Does not mediate ubiquitination of isoform p16-INK4a of CDKN2A (PubMed:20208519). Also catalyzes ubiquitination of NAE1 and SMARCE1, leading to their degradation (PubMed:18627766). Ubiquitination and degradation of target proteins is regulated by interaction with proteins such as MYC, TRADD or SMARCC1, which disrupt the interaction between TRIP12 and target proteins (PubMed:20829358). Mediates ubiquitination of ASXL1: following binding to N(6)-methyladenosine methylated DNA, ASXL1 is ubiquitinated by TRIP12, leading to its degradation and subsequent inactivation of the PR-DUB complex (PubMed:30982744).
Subcellular Location	Nucleus; Nucleoplasm
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.9671053
pNuLoCRegion	3...10
