UniprotID	Q13625-2
Accession	Q13625;B4DG66;Q12892;Q86X75;Q96KQ3
EntryName	ASPP2_HUMAN
ProteinName	Apoptosis-stimulating of p53 protein 2 (Bcl2-binding protein) (Bbp) (Renal carcinoma antigen NY-REN-51) (Tumor suppressor p53-binding protein 2) (53BP2) (p53-binding protein 2) (p53BP2)
GeneName	TP53BP2 ASPP2 BBP
Length	1005
Function	Regulator that plays a central role in regulation of apoptosis and cell growth via its interactions with proteins such as TP53 (PubMed:12524540). Regulates TP53 by enhancing the DNA binding and transactivation function of TP53 on the promoters of proapoptotic genes in vivo. Inhibits the ability of NAE1 to conjugate NEDD8 to CUL1, and thereby decreases NAE1 ability to induce apoptosis. Impedes cell cycle progression at G2/M. Its apoptosis-stimulating activity is inhibited by its interaction with DDX42.
Subcellular Location	Cytoplasm; Perinuclear region; Nucleus
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.92922425
pNuLoCRegion	1...24
