UniprotID	Q15283-2
Accession	Q15283;A8K7K1;G3V0F9;O00695;Q15284;Q92594;Q99577;Q9UEQ2
EntryName	RASA2_HUMAN
ProteinName	Ras GTPase-activating protein 2 (GTPase-activating protein 1m) (GAP1m)
GeneName	RASA2 GAP1M RASGAP
Length	849
Function	Inhibitory regulator of the Ras-cyclic AMP pathway. Binds inositol tetrakisphosphate (IP4).
Subcellular Location	Cytoplasm; Cytoplasm; Perinuclear region
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.41767418
pNuLoCRegion	
