UniprotID	Q08499-11
Accession	Q08499;O43433;Q13549;Q13550;Q13551;Q7Z2L8;Q8IV84;Q8IVA9;Q8IVD2;Q8IVD3;Q96HL4;Q9HCX7
EntryName	PDE4D_HUMAN
ProteinName	3',5'-cyclic-AMP phosphodiesterase 4D (EC 3.1.4.53) (DPDE3) (PDE43) (cAMP-specific phosphodiesterase 4D)
GeneName	PDE4D DPDE3
Length	748
Function	Hydrolyzes the second messenger cAMP, which is a key regulator of many important physiological processes.
Subcellular Location	Apical cell membrane; Cytoplasm; Membrane; Cytoplasm; Cytoskeleton; Cytoplasm; Cytoskeleton; Microtubule organizing center; Centrosome
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.70114154
pNuLoCRegion	
