UniprotID	Q92622-2
Accession	Q92622;Q96CK5
EntryName	RUBIC_HUMAN
ProteinName	Run domain Beclin-1-interacting and cysteine-rich domain-containing protein (Rubicon) (Beclin-1 associated RUN domain containing protein) (Baron)
GeneName	RUBCN KIAA0226
Length	927
Function	Inhibits PIK3C3 activity; under basal conditions negatively regulates PI3K complex II (PI3KC3-C2) function in autophagy. Negatively regulates endosome maturation and degradative endocytic trafficking and impairs autophagosome maturation process. Can sequester UVRAG from association with a class C Vps complex (possibly the HOPS complex) and negatively regulates Rab7 activation (PubMed:20974968, PubMed:21062745).
Subcellular Location	Late endosome; Lysosome; Early endosome
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.44916365
pNuLoCRegion	72...76;706...711
