UniprotID	Q15424-3
Accession	Q15424;A0AV56;B7Z5B6;B7ZLP6;F5H0H3;O60406;Q59HH8
EntryName	SAFB1_HUMAN
ProteinName	Scaffold attachment factor B1 (SAF-B) (SAF-B1) (HSP27 estrogen response element-TATA box-binding protein) (HSP27 ERE-TATA-binding protein)
GeneName	SAFB HAP HET SAFB1
Length	917
Function	Binds to scaffold/matrix attachment region (S/MAR) DNA and forms a molecular assembly point to allow the formation of a 'transcriptosomal' complex (consisting of SR proteins and RNA polymerase II) coupling transcription and RNA processing (PubMed:9671816). Functions as an estrogen receptor corepressor and can also bind to the HSP27 promoter and decrease its transcription (PubMed:12660241). Thereby acts as a negative regulator of cell proliferation (PubMed:12660241). When associated with RBMX, binds to and stimulates transcription from the SREBF1 promoter (By similarity).
Subcellular Location	Nucleus
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.80466783
pNuLoCRegion	66...67;84...109;728...744;773...784;835...850;897...910
