UniprotID	Q13009-2
Accession	Q13009;B7ZLR6;F5GZ53;Q17RT7
EntryName	TIAM1_HUMAN
ProteinName	Rho guanine nucleotide exchange factor TIAM1 (T-lymphoma invasion and metastasis-inducing protein 1) (TIAM-1)
GeneName	TIAM1
Length	1531
Function	Guanyl-nucleotide exchange factor that activates RHO-like proteins and connects extracellular signals to cytoskeletal activities. Activates RAC1, CDC42, and to a lesser extent RHOA and their downstream signaling to regulate processes like cell adhesion and cell migration.
Subcellular Location	Cell junction; Cell membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.58881104
pNuLoCRegion	172...193;472...488;602...616;1396...1409
