UniprotID	Q13621-3
Accession	Q13621;A8JYA2;E9PDW4
EntryName	S12A1_HUMAN
ProteinName	Solute carrier family 12 member 1 (Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 1) (BSC1) (Kidney-specific Na-K-Cl symporter) (Na-K-2Cl cotransporter 2) (NKCC2)
GeneName	SLC12A1 NKCC2
Length	1099
Function	Renal sodium, potassium and chloride ion cotransporter that mediates the transepithelial NaCl reabsorption in the thick ascending limb and plays an essential role in the urinary concentration and volume regulation (PubMed:21321328). Electrically silent transporter system (By similarity).
Subcellular Location	Apical cell membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.057389725
pNuLoCRegion	5...20;55...74
