UniprotID	Q12959-9
Accession	Q12959;A5YKK7;B4DGU1;B4DGZ8;B7ZMM0;B9EIQ5;D3DXB8;D3DXB9;E7EWL7;E9PG21;Q12958
EntryName	DLG1_HUMAN
ProteinName	Disks large homolog 1 (Synapse-associated protein 97) (SAP-97) (SAP97) (hDlg)
GeneName	DLG1
Length	800
Function	Essential multidomain scaffolding protein required for normal development (By similarity). Recruits channels, receptors and signaling molecules to discrete plasma membrane domains in polarized cells. Promotes epithelial cell layer barrier function via maintaining cell-cell adhesion (By similarity). May also play a role in adherens junction assembly, signal transduction, cell proliferation, synaptogenesis and lymphocyte activation. Regulates the excitability of cardiac myocytes by modulating the functional expression of Kv4 channels. Functional regulator of Kv1.5 channel. During long-term depression in hippocampal neurons, it recruits ADAM10 to the plasma membrane (PubMed:23676497).
Subcellular Location	Cell membrane; Basolateral cell membrane; Endoplasmic reticulum membrane; Postsynaptic density; Synapse; Cell membrane; Sarcolemma; Apical cell membrane; Cell junction; Cytoplasm
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.87888855
pNuLoCRegion	6...21;38...67
