UniprotID	Q99665-3
Accession	Q99665;B1AN98;B7ZKL9;F5H7L6;Q2M3V3
EntryName	I12R2_HUMAN
ProteinName	Interleukin-12 receptor subunit beta-2 (IL-12 receptor subunit beta-2) (IL-12R subunit beta-2) (IL-12R-beta-2) (IL-12RB2)
GeneName	IL12RB2
Length	776
Function	Receptor for interleukin-12. This subunit is the signaling component coupling to the JAK2/STAT4 pathway. Promotes the proliferation of T-cells as well as NK cells. Induces the promotion of T-cells towards the Th1 phenotype by strongly enhancing IFN-gamma production.
Subcellular Location	Membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.009820161
pNuLoCRegion	
