UniprotID	Q02447-2
Accession	Q02447;A0AVL9;B4E2B7;Q69B26;Q69B27;Q8TD56;Q8WWU4;Q9BQR1
EntryName	SP3_HUMAN
ProteinName	Transcription factor Sp3 (SPR-2)
GeneName	SP3
Length	769
Function	Transcriptional factor that can act as an activator or repressor depending on isoform and/or post-translational modifications. Binds to GT and GC boxes promoter elements. Competes with SP1 for the GC-box promoters. Weak activator of transcription but can activate a number of genes involved in different processes such as cell-cycle regulation, hormone-induction and house-keeping.
Subcellular Location	Nucleus; Nucleus; PML body
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.9859283
pNuLoCRegion	1...27;634...647;665...687
