UniprotID	Q15349-2
Accession	Q15349;B3KTK9;Q15419;Q59GJ3;Q5TI68;Q96J38;Q9UJN5
EntryName	KS6A2_HUMAN
ProteinName	Ribosomal protein S6 kinase alpha-2 (S6K-alpha-2) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 2) (p90-RSK 2) (p90RSK2) (MAP kinase-activated protein kinase 1c) (MAPK-activated protein kinase 1c) (MAPKAP kinase 1c) (MAPKAPK-1c) (Ribosomal S6 kinase 3) (RSK-3) (pp90RSK3)
GeneName	RPS6KA2 MAPKAPK1C RSK3
Length	758
Function	Serine/threonine-protein kinase that acts downstream of ERK (MAPK1/ERK2 and MAPK3/ERK1) signaling and mediates mitogenic and stress-induced activation of transcription factors, regulates translation, and mediates cellular proliferation, survival, and differentiation. May function as tumor suppressor in epithelial ovarian cancer cells.
Subcellular Location	Nucleus; Cytoplasm
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.94015086
pNuLoCRegion	1...27
