UniprotID	Q14202-2
Accession	Q14202;D3DVV3;O15089;Q96E26
EntryName	ZMYM3_HUMAN
ProteinName	Zinc finger MYM-type protein 3 (Zinc finger protein 261)
GeneName	ZMYM3 DXS6673E KIAA0385 ZNF261
Length	1358
Function	Plays a role in the regulation of cell morphology and cytoskeletal organization.
Subcellular Location	Nucleus
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.98508376
pNuLoCRegion	3...12;592...603;1032...1045;1204...1207;1255...1276
