UniprotID	Q13683-9
Accession	Q13683;B4E3U0;C9JMD3;C9JMZ6;O43197;Q86W93;Q9NY89;Q9UET0;Q9UEV2
EntryName	ITA7_HUMAN
ProteinName	Integrin alpha-7 [Cleaved into: Integrin alpha-7 heavy chain; Integrin alpha-7 light chain; Integrin alpha-7 70 kDa form]
GeneName	ITGA7 UNQ406/PRO768
Length	1106
Function	Integrin alpha-7/beta-1 is the primary laminin receptor on skeletal myoblasts and adult myofibers. During myogenic differentiation, it may induce changes in the shape and mobility of myoblasts, and facilitate their localization at laminin-rich sites of secondary fiber formation. It is involved in the maintenance of the myofibers cytoarchitecture as well as for their anchorage, viability and functional integrity. Isoform Alpha-7X2B and isoform Alpha-7X1B promote myoblast migration on laminin 1 and laminin 2/4, but isoform Alpha-7X1B is less active on laminin 1 (In vitro). Acts as a Schwann cell receptor for laminin-2. Acts as a receptor of COMP and mediates its effect on vascular smooth muscle cells (VSMCs) maturation (By similarity). Required to promote contractile phenotype acquisition in differentiated airway smooth muscle (ASM) cells.
Subcellular Location	Membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.063312575
pNuLoCRegion	281...291
