UniprotID	Q15375-2
Accession	Q15375;A0AUX7;B2R8W1;B7ZLJ9;B7ZLK0;Q59G40;Q5VTU0;Q8N368;Q9H124
EntryName	EPHA7_HUMAN
ProteinName	Ephrin type-A receptor 7 (EC 2.7.10.1) (EPH homology kinase 3) (EHK-3) (EPH-like kinase 11) (EK11) (hEK11)
GeneName	EPHA7 EHK3 HEK11
Length	993
Function	Receptor tyrosine kinase which binds promiscuously GPI-anchored ephrin-A family ligands residing on adjacent cells, leading to contact-dependent bidirectional signaling into neighboring cells. The signaling pathway downstream of the receptor is referred to as forward signaling while the signaling pathway downstream of the ephrin ligand is referred to as reverse signaling. Among GPI-anchored ephrin-A ligands, EFNA5 is a cognate/functional ligand for EPHA7 and their interaction regulates brain development modulating cell-cell adhesion and repulsion. Has a repellent activity on axons and is for instance involved in the guidance of corticothalamic axons and in the proper topographic mapping of retinal axons to the colliculus. May also regulate brain development through a caspase(CASP3)-dependent proapoptotic activity. Forward signaling may result in activation of components of the ERK signaling pathway including MAP2K1, MAP2K2, MAPK1 and MAPK3 which are phosphorylated upon activation of EPHA7.
Subcellular Location	Cell membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.011622291
pNuLoCRegion	
