UniprotID	Q15063-8
Accession	Q15063;B1ALD8;B1ALD9;C0IMJ1;C0IMJ2;C0IMJ4;D2KRH7;F5H628;Q15064;Q29XZ0;Q3KPJ5;Q5VSY5;Q8IZF9
EntryName	POSTN_HUMAN
ProteinName	Periostin (PN) (Osteoblast-specific factor 2) (OSF-2)
GeneName	POSTN OSF2
Length	808
Function	Induces cell attachment and spreading and plays a role in cell adhesion (PubMed:12235007). Enhances incorporation of BMP1 in the fibronectin matrix of connective tissues, and subsequent proteolytic activation of lysyl oxidase LOX (By similarity).
Subcellular Location	Golgi apparatus; Secreted; Secreted; Extracellular space; Extracellular matrix
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.016477948
pNuLoCRegion	
