UniprotID	Q92729-3
Accession	Q92729;A6H8L1;O00197;P78399;Q59HA4;Q5SYU4;Q5SYU5;Q92735;Q92850
EntryName	PTPRU_HUMAN
ProteinName	Receptor-type tyrosine-protein phosphatase U (R-PTP-U) (EC 3.1.3.48) (Pancreatic carcinoma phosphatase 2) (PCP-2) (Protein-tyrosine phosphatase J) (PTP-J) (hPTP-J) (Protein-tyrosine phosphatase pi) (PTP pi) (Protein-tyrosine phosphatase receptor omicron) (PTP-RO) (Receptor-type protein-tyrosine phosphatase psi) (R-PTP-psi)
GeneName	PTPRU FMI PCP2 PTPRO
Length	1433
Function	Tyrosine-protein phosphatase which dephosphorylates CTNNB1. Regulates CTNNB1 function both in cell adhesion and signaling. May function in cell proliferation and migration and play a role in the maintenance of epithelial integrity. May play a role in megakaryocytopoiesis.
Subcellular Location	Cell junction; Cell membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.050936896
pNuLoCRegion	
