UniprotID	Q13105-2
Accession	Q13105;A0AV07;B4DXB4;B7ZLQ9;F5H411;Q15932;Q5JYB2;Q9NUC9
EntryName	ZBT17_HUMAN
ProteinName	Zinc finger and BTB domain-containing protein 17 (Myc-interacting zinc finger protein 1) (Miz-1) (Zinc finger protein 151) (Zinc finger protein 60)
GeneName	ZBTB17 MIZ1 ZNF151 ZNF60
Length	810
Function	Transcription factor that can function as an activator or repressor depending on its binding partners, and by targeting negative regulators of cell cycle progression. Plays a critical role in early lymphocyte development, where it is essential to prevent apoptosis in lymphoid precursors, allowing them to survive in response to IL7 and undergo proper lineage commitment. Has been shown to bind to the promoters of adenovirus major late protein and cyclin D1 and activate transcription. Required for early embryonic development during gastrulation. Represses RB1 transcription; this repression can be blocked by interaction with ZBTB49 isoform 3/ZNF509S1 (PubMed:25245946).
Subcellular Location	Nucleus
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.96363395
pNuLoCRegion	4...21;310...333;389...418;474...494;505...508;517...549;560...587;595...599;621...626;738...758;776...795
