UniprotID	Q13261-9
Accession	Q13261;B4E2C2;Q3B769;Q5JVA1;Q5JVA2;Q5JVA4;Q6B0J2;Q7LDR4;Q7Z609
EntryName	I15RA_HUMAN
ProteinName	Interleukin-15 receptor subunit alpha (IL-15 receptor subunit alpha) (IL-15R-alpha) (IL-15RA) (CD antigen CD215) [Cleaved into: Soluble interleukin-15 receptor subunit alpha (sIL-15 receptor subunit alpha) (sIL-15R-alpha) (sIL-15RA)]
GeneName	IL15RA
Length	154
Function	High-affinity receptor for interleukin-15 (PubMed:8530383). Can signal both in cis and trans where IL15R from one subset of cells presents IL15 to neighboring IL2RG-expressing cells (By similarity). In neutrophils, binds and activates kinase SYK in response to IL15 stimulation (PubMed:15123770). In neutrophils, required for IL15-induced phagocytosis in a SYK-dependent manner (PubMed:15123770). Expression of different isoforms may alter or interfere with signal transduction (PubMed:10480910).
Subcellular Location	Membrane; Nucleus membrane; Cell surface; Endoplasmic reticulum membrane; Golgi apparatus membrane; Cytoplasmic vesicle membrane; Membrane; Endoplasmic reticulum membrane; Golgi apparatus membrane; Cytoplasmic vesicle membrane; Membrane; Endoplasmic reticulum membrane; Golgi apparatus membrane; Cytoplasmic vesicle membrane; Membrane; Endoplasmic reticulum membrane; Golgi apparatus membrane; Cytoplasmic vesicle membrane; Membrane; Secreted; Extracellular space
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.0394126
pNuLoCRegion	
pNuLoCScore	0.36611495555555557,0.360835846,0.35920321454545456,0.3576068966666666,0.354556433076923,0.3508406692857142,0.34879938599999993,0.34731236812499994,0.34608301705882344,0.33774173294117643,0.32999312294117644,0.32092117235294115,0.3077900823529412,0.2911923511764706,0.2749900205882353,0.25918472294117645,0.24648263088235295,0.23552262558823525,0.22199655676470587,0.20655339147058818,0.19109850735294115,0.1769480773529411,0.1636717697058823,0.14919592823529407,0.13311786452941177,0.1170529884117647,0.102243859,0.08991666382352942,0.08065903400000002,0.07458147576470588,0.07084538435294117,0.06881578023529411,0.06684161035294119,0.06506683476470589,0.06308560064705883,0.06141561005882353,0.05991665929411766,0.058585872058823533,0.05723540852941176,0.05589616970588235,0.05470769952941176,0.054849102647058834,0.0549032985882353,0.05491839388235294,0.054909686705882345,0.054854439352941174,0.05475844947058823,0.05465758147058824,0.05460916676470588,0.05454599223529411,0.05450494576470588,0.054490776235294115,0.05448585229411764,0.05448896117647058,0.05450589676470588,0.05454059835294117,0.05463049588235294,0.054840123,0.054929160235294115,0.05502524335294118,0.05511575876470589,0.055203247941176474,0.05531761482352942,0.05546098023529412,0.05561038611764706,0.05573769894117647,0.05586053805882353,0.05596435629411765,0.056073205823529426,0.056188987647058826,0.05631138552941177,0.05642700494117647,0.05653370670588235,0.05659622505882353,0.056522000411764715,0.05653186276470588,0.0564979411764706,0.05646826752941177,0.05643219423529413,0.056366814529411766,0.05627554335294118,0.05617647629411764,0.05606976994117647,0.05598425952941176,0.055912466588235295,0.05583751082352942,0.0557539715882353,0.05568744735294118,0.05599182017647059,0.05617246682352943,0.05605896588235295,0.05595448705882354,0.05591586335294117,0.05594794752941177,0.05599152682352942,0.05604889235294118,0.05613071529411765,0.056221271882352944,0.05629875423529412,0.056359857294117646,0.05638002029411765,0.056363006764705875,0.05634218499999999,0.056314462058823525,0.05627364711764704,0.055865398117647055,0.05557946399999999,0.055573627588235294,0.05552332894117647,0.055395591470588236,0.055178730647058825,0.05491197252941177,0.05463908141176471,0.05433603164705882,0.054021300705882354,0.05370555423529411,0.05339350117647059,0.05308835476470588,0.052785912176470585,0.05244287276470588,0.0513056214117647,0.05023701358823529,0.04919257376470588,0.04821740082352941,0.04728997229411765,0.046439553058823545,0.04564708129411765,0.04491006882352941,0.044178615,0.04345282,0.04271798035294117,0.041991572705882343,0.041261253,0.040545625941176465,0.03987243182352941,0.03923456282352941,0.0386408271764706,0.03885006223529412,0.038985787941176464,0.03908626876470588,0.03913111423529411,0.03915665982352941,0.03917148588235295,0.03917358041176471,0.03916966170588236,0.03918111200000001,0.03916628900000001,0.039169596266666676,0.03917916814285715,0.03920794453846154,0.03924832075,0.03927922672727273,0.0393103531,0.03933822055555555
pNuLoCDScore	-0.020031938496732127,-0.028373222614379134,-0.036121832614379124,-0.04519378320261441,-0.05832487320261437,-0.07492260437908499,-0.09112493496732027,-0.10693023261437912,-0.11963232467320262,-0.12531322041176476,-0.1372066577807487,-0.15105350519607844,-0.16345792572398188,-0.17389259193277312,-0.18512761629411764,-0.19811643988970587,-0.21296515252941167,-0.22068874452941173,-0.22774926394117645,-0.23100450852941173,-0.22713104835294118,-0.21661087541176471,-0.2041446362352941,-0.19036894270588234,-0.17964102052941178,-0.17045579082352935,-0.15891095611764705,-0.14513778141176464,-0.1311818480588235,-0.11836220529411756,-0.10643636117647054,-0.09329975852941172,-0.078410165,-0.06220388576470587,-0.04734056041176471,-0.03499826994117648,-0.025749347294117673,-0.019727036411764702,-0.016086934882352945,-0.014158198764705872,-0.012232443588235303,-0.010520842529411774,-0.008580654882352948,-0.0069248338235294166,-0.005430807000000017,-0.004096910882352957,-0.002729511764705879,-0.0013555713529411761,-7.72036470588211e-05,-8.979647058836304e-06,2.586164705881827e-05,0.00010684947058824112,0.00020607205882354485,0.0003488085882352998,0.0005591653529411905,0.0008033987647058788,0.0010012193529411809,0.0011917067058823602,0.0013555922941176496,0.0014735800588235315,0.001587353529411785,0.0017000264705882492,0.0018054887647058898,0.001886406588235301,0.0019032108235294068,0.0017561020588235318,0.0015928401764706002,0.0015066194117646994,0.0013821824117647083,0.001265019588235293,0.00111457941176471,0.0009058342941176481,0.0006651572352941171,0.00043877735294117065,0.00020923188235293794,1.9903235294112254e-05,-0.00016073923529413142,-0.00035147682352940773,-0.0005574139411764698,-0.0007395575882352956,-0.0005418865294117559,-0.00042375823529409995,-0.0004630345294117655,-0.0005773757058823367,-0.0005820778235294255,-0.0005203199999999977,-0.00044066741176471136,-0.0003179221764705864,-0.000144828058823529,4.4795588235301e-05,0.00022898429411764842,0.00037559776470588724,0.00046755370588235506,0.000525495941176457,0.0005882134117646889,0.0006270147058823478,0.0002818269411764482,-0.000307068705882374,-0.00047950188235296176,-0.0003808594705882462,-0.0003925344117647056,-0.0005523560588235332,-0.0008127961764705927,-0.0011369198235294115,-0.0014916338823529399,-0.0018852402352941208,-0.002277453529411763,-0.002654303058823533,-0.0029865191176470587,-0.003274651999999996,-0.0035562728235294036,-0.0038715892941176416,-0.00496802570588234,-0.005628384529411765,-0.00638689023529411,-0.007356226764705882,-0.008233356647058813,-0.008956038411764691,-0.009531649352941172,-0.010001903705882359,-0.010460466411764714,-0.01088321164705882,-0.011303320352941182,-0.01171398152941177,-0.012132248176470593,-0.012542728823529414,-0.012913480352941174,-0.013208309941176472,-0.012664794235294104,-0.011386951352941169,-0.010206785823529414,-0.00913113205882353,-0.008158858058823541,-0.007282893235294137,-0.006475595411764706,-0.005736488411764697,-0.0050089532941176365,-0.004271707999999992,-0.003551691352941165,-0.0028219764392156677,-0.0020820848571428477,-0.0013376814027149242,-0.0006241110735294084,4.4663903743316635e-05,0.0006695259235294029,0.0004881583202614309,0.000352432614379089,0.00025195179084967073,0.00020710632026144093,0.0001815607320261453,0.0001667346732026065,0.00016464014379084096,0.00016855884967319212,0.0001571085555555421
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
