UniprotID	C9JD73
Accession	C9JD73
EntryName	C9JD73_HUMAN
ProteinName	Protein phosphatase 1 regulatory subunit 7
GeneName	PPP1R7
Length	282
Function	
Subcellular Location	
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.7782619
pNuLoCRegion	1...18;41...56
