UniprotID	Q15032-3
Accession	Q15032;A8K1V0;B3KXQ9;E9PBB4;E9PG42;G5E9G8;Q8IW32
EntryName	R3HD1_HUMAN
ProteinName	R3H domain-containing protein 1
GeneName	R3HDM1 KIAA0029 R3HDM
Length	1100
Function	
Subcellular Location	
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.9611567
pNuLoCRegion	4...16;52...56;87...88;754...763;819...852;972...982
