UniprotID	Q16643-3
Accession	Q16643;A8MV58;B2RBG0;Q9UFZ5
EntryName	DREB_HUMAN
ProteinName	Drebrin (Developmentally-regulated brain protein)
GeneName	DBN1 D0S117E
Length	695
Function	Actin cytoskeleton-organizing protein that plays a role in the formation of cell projections (PubMed:20215400). Required for actin polymerization at immunological synapses (IS) and for the recruitment of the chemokine receptor CXCR4 to IS (PubMed:20215400). Plays a role in dendritic spine morphogenesis and organization, including the localization of the dopamine receptor DRD1 to the dendritic spines (By similarity). Involved in memory-related synaptic plasticity in the hippocampus (By similarity).
Subcellular Location	Cytoplasm; Cell projection; Dendrite; Cytoplasm; Cell cortex; Cell junction; Cell projection; Growth cone
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.16501258
pNuLoCRegion	
