UniprotID	Q15468-2
Accession	Q15468;Q5T0C5;Q68CN9
EntryName	STIL_HUMAN
ProteinName	SCL-interrupting locus protein (TAL-1-interrupting locus protein)
GeneName	STIL SIL
Length	1288
Function	Immediate-early gene. Plays an important role in embryonic development as well as in cellular growth and proliferation; its long-term silencing affects cell survival and cell cycle distribution as well as decreases CDK1 activity correlated with reduced phosphorylation of CDK1. Plays a role as a positive regulator of the sonic hedgehog pathway, acting downstream of PTCH1 (PubMed:16024801, PubMed:9372240). Plays an important role in the regulation of centriole duplication. Required for the onset of procentriole formation and proper mitotic progression. During procentriole formation, is essential for the correct loading of SASS6 and CPAP to the base of the procentriole to initiate procentriole assembly (PubMed:22020124). In complex with STIL acts as a modulator of PLK4-driven cytoskeletal rearrangements and directional cell motility (PubMed:29712910, PubMed:32107292).
Subcellular Location	Cytoplasm; Cytosol; Cytoplasm; Cytoskeleton; Microtubule organizing center; Centrosome; Centriole; Cytoplasm; Cell cortex
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.29444358
pNuLoCRegion	31...40;88...98;112...147
