UniprotID	Q03518-2
Accession	Q03518;Q16149;Q96CP4
EntryName	TAP1_HUMAN
ProteinName	Antigen peptide transporter 1 (APT1) (EC 7.4.2.14) (ATP-binding cassette sub-family B member 2) (Peptide supply factor 1) (Peptide transporter PSF1) (PSF-1) (Peptide transporter TAP1) (Peptide transporter involved in antigen processing 1) (Really interesting new gene 4 protein) (RING4)
GeneName	TAP1 ABCB2 PSF1 RING4 Y3
Length	808
Function	ABC transporter associated with antigen processing. In complex with TAP2 mediates unidirectional translocation of peptide antigens from cytosol to endoplasmic reticulum (ER) for loading onto MHC class I (MHCI) molecules (PubMed:25377891, PubMed:25656091). Uses the chemical energy of ATP to export peptides against the concentration gradient (PubMed:25377891). During the transport cycle alternates between 'inward-facing' state with peptide binding site facing the cytosol to 'outward-facing' state with peptide binding site facing the ER lumen. Peptide antigen binding to ATP-loaded TAP1-TAP2 induces a switch to hydrolysis-competent 'outward-facing' conformation ready for peptide loading onto nascent MHCI molecules. Subsequently ATP hydrolysis resets the transporter to the 'inward facing' state for a new cycle (PubMed:11274390, PubMed:25377891, PubMed:25656091). Typically transports intracellular peptide antigens of 8 to 13 amino acids that arise from cytosolic proteolysis via IFNG-induced immunoproteasome. Binds peptides with free N- and C-termini, the first three and the C-terminal residues being critical. Preferentially selects peptides having a highly hydrophobic residue at position 3 and hydrophobic or charged residues at the C-terminal anchor. Proline at position 2 has the most destabilizing effect (PubMed:11274390, PubMed:7500034, PubMed:9256420). As a component of the peptide loading complex (PLC), acts as a molecular scaffold essential for peptide-MHCI assembly and antigen presentation (PubMed:1538751, PubMed:25377891, PubMed:26611325).
Subcellular Location	Endoplasmic reticulum membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.030918173
pNuLoCRegion	17...26
