UniprotID	B7Z9Y6
Accession	B7Z9Y6
EntryName	B7Z9Y6_HUMAN
ProteinName	Spectrin repeat containing nuclear envelope protein 1 (cDNA, FLJ79000, highly similar to Nesprin-1)
GeneName	SYNE1
Length	911
Function	
Subcellular Location	Nucleus membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.6283916
pNuLoCRegion	28...33;89...98
