UniprotID	Q13671-2
Accession	Q13671;O15010;Q00427;Q96CC8
EntryName	RIN1_HUMAN
ProteinName	Ras and Rab interactor 1 (Ras inhibitor JC99) (Ras interaction/interference protein 1)
GeneName	RIN1
Length	721
Function	Ras effector protein, which may serve as an inhibitory modulator of neuronal plasticity in aversive memory formation. Can affect Ras signaling at different levels. First, by competing with RAF1 protein for binding to activated Ras. Second, by enhancing signaling from ABL1 and ABL2, which regulate cytoskeletal remodeling. Third, by activating RAB5A, possibly by functioning as a guanine nucleotide exchange factor (GEF) for RAB5A, by exchanging bound GDP for free GTP, and facilitating Ras-activated receptor endocytosis.
Subcellular Location	Cytoplasm; Membrane; Cytoplasm; Cytoskeleton
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.758385
pNuLoCRegion	149...161;489...489;491...508
