UniprotID	A0A994ENR3
Accession	A0A994ENR3
EntryName	A0A994ENR3_HUMAN
ProteinName	F-box and leucine rich repeat protein 18
GeneName	FBXL18
Length	685
Function	
Subcellular Location	
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.14164789
pNuLoCRegion	
